Date,Total Jobs 30d,GNP 90d,XLP 30d,Inflation 1yr,XLY 30d,XLU 30d,XLU next 30d
11/14/06,0.00083483,0.01205588,0.00822522,0.00951716,0.03366402,0.03067332,0.02152772
11/15/06,0.00083483,0.01205588,0.00830247,0.00946470,0.03274907,0.02987018,0.02046989
11/16/06,0.00083483,0.01205588,0.00827512,0.00946446,0.03184735,0.02919250,0.01930335
11/17/06,0.00083483,0.01205588,0.00821387,0.00946421,0.03092170,0.02849970,0.01804749
11/20/06,0.00083483,0.01205588,0.00813973,0.00951568,0.02995054,0.02786752,0.01667457
11/21/06,0.00083483,0.01205588,0.00799549,0.00951544,0.02899099,0.02733526,0.01526653
11/22/06,0.00083483,0.01205588,0.00792955,0.00946299,0.02805103,0.02692817,0.01375982
11/24/06,0.00083483,0.01205588,0.00786367,0.00948860,0.02722124,0.02666716,0.01209224
11/27/06,0.00083483,0.01205588,0.00793781,0.00954006,0.02641125,0.02651422,0.01043545
11/28/06,0.00000000,0.01205588,0.00818542,0.00951372,0.02581387,0.02648552,0.00871827
11/29/06,0.00054028,0.01205588,0.00857274,0.00946128,0.02528978,0.02656388,0.00712068
11/30/06,0.00054028,0.01205588,0.00906587,0.00946103,0.02491906,0.02668087,0.00550052
12/1/06,0.00054028,0.01205588,0.00963056,0.00946079,0.02455269,0.02665223,0.00416488
12/4/06,0.00054028,0.01205588,0.01031138,0.00951224,0.02427427,0.02675572,0.00297844
12/5/06,0.00054028,0.01205588,0.01098111,0.00951199,0.02404685,0.02674658,0.00196852
12/6/06,0.00054028,0.01205588,0.01168417,0.00945956,0.02370737,0.02660772,0.00130264
12/7/06,0.00054028,0.01205588,0.01232941,0.00945932,0.02342323,0.02642152,0.00078520
12/8/06,0.00054028,0.01205588,0.01297393,0.00945908,0.02306860,0.02600372,0.00056924
12/11/06,0.00054028,0.01205588,0.01365201,0.00951052,0.02279178,0.02559457,0.00064215
12/12/06,0.00054028,0.01205588,0.01428269,0.00951027,0.02241855,0.02499079,0.00095092
12/13/06,0.00054028,0.01205588,0.01486803,0.00945785,0.02215767,0.02429624,0.00153161
12/14/06,0.00054028,0.01205588,0.01548654,0.00945761,0.02186959,0.02344611,0.00234969
12/15/06,0.00054028,0.01205588,0.01603441,0.00945736,0.02157640,0.02256074,0.00350023
12/18/06,0.00054028,0.01205588,0.01658178,0.00950880,0.02135310,0.02152772,0.00492089
12/19/06,0.00054028,0.01205588,0.01713918,0.00950855,0.02121396,0.02046989,0.00638574
12/20/06,0.00054028,0.01205588,0.01766264,0.00945614,0.02107920,0.01930335,0.00824618
12/21/06,0.00054028,0.01205588,0.01826564,0.00945590,0.02103675,0.01804749,0.01022619
12/22/06,0.00054028,0.01205588,0.01880067,0.00945565,0.02112630,0.01667457,0.01236478
12/26/06,0.00054028,0.01205588,0.01939167,0.00953291,0.02121745,0.01526653,0.01466023
12/27/06,0.00054028,0.01205588,0.01988855,0.00953267,0.02138469,0.01375982,0.01706554
12/28/06,0.00000000,0.01205588,0.02024698,0.00945419,0.02150909,0.01209224,0.01954797
12/29/06,0.00094707,0.01205588,0.02056781,0.00945394,0.02161201,0.01043545,0.02210450
1/3/07,0.00094707,0.02408075,0.02078227,0.00955702,0.02170071,0.00871827,0.02462821
1/4/07,0.00094707,0.01188163,0.02084628,0.00955677,0.02180190,0.00712068,0.02702364
1/5/07,0.00094707,0.01188163,0.02083985,0.00947831,0.02188010,0.00550052,0.02927497
1/8/07,0.00094707,0.01188163,0.02078707,0.00952971,0.02197985,0.00416488,0.03136739
1/9/07,0.00094707,0.01188163,0.02068809,0.00952947,0.02216350,0.00297844,0.03320942
1/10/07,0.00094707,0.01188163,0.02053323,0.00952922,0.02232180,0.00196852,0.03486530
1/11/07,0.00094707,0.01188163,0.02036559,0.00947684,0.02258309,0.00130264,0.03626852
1/12/07,0.00094707,0.01188163,0.02015257,0.00947659,0.02279646,0.00078520,0.03745443
1/16/07,0.00094707,0.01188163,0.01991714,0.00955381,0.02301603,0.00056924,0.03848808
1/17/07,0.00094707,0.01188163,0.01966914,0.00955357,0.02308519,0.00064215,0.03929645
1/18/07,0.00094707,0.01188163,0.01934263,0.00955332,0.02323441,0.00095092,0.03991594
1/19/07,0.00094707,0.01188163,0.01903998,0.00947488,0.02328192,0.00153161,0.04029135
1/22/07,0.00094707,0.01188163,0.01871520,0.00952627,0.02328138,0.00234969,0.04046196
1/23/07,0.00094707,0.01188163,0.01833545,0.00952602,0.02323324,0.00350023,0.04058273
1/24/07,0.00094707,0.01188163,0.01800009,0.00952578,0.02317746,0.00492089,0.04020108
1/25/07,0.00094707,0.01188163,0.01743223,0.00947341,0.02285332,0.00638574,0.03986000
1/26/07,0.00094707,0.01188163,0.01699727,0.00947317,0.02257454,0.00824618,0.03944036
1/29/07,0.00094707,0.01188163,0.01636097,0.00952455,0.02218774,0.01022619,0.03885752
1/30/07,0.00297251,0.01188163,0.01566089,0.00952430,0.02163284,0.01236478,0.03822061
1/31/07,0.00202353,0.01188163,0.01496037,0.00952406,0.02095829,0.01466023,0.03773303
2/1/07,0.00202353,0.01188163,0.01411532,0.00947170,0.02018815,0.01706554,0.03717535
2/2/07,0.00202353,0.01188163,0.01321741,0.00947146,0.01921793,0.01954797,0.03677903
2/5/07,0.00202353,0.01188163,0.01231958,0.00952283,0.01816724,0.02210450,0.03640235
2/6/07,0.00202353,0.01188163,0.01134350,0.00952258,0.01694985,0.02462821,0.03624862
2/7/07,0.00202353,0.01188163,0.01032447,0.00952234,0.01556698,0.02702364,0.03616090
2/8/07,0.00202353,0.01188163,0.00918745,0.00946999,0.01395298,0.02927497,0.03638072
2/9/07,0.00202353,0.01188163,0.00812788,0.00946975,0.01224579,0.03136739,0.03673475
2/12/07,0.00202353,0.01188163,0.00694781,0.00952111,0.01030699,0.03320942,0.03731837
2/13/07,0.00202353,0.01188163,0.00580237,0.00952086,0.00828524,0.03486530,0.03803511
2/14/07,0.00202353,0.01188163,0.00461403,0.00952062,0.00617292,0.03626852,0.03894302
2/15/07,0.00202353,0.01188163,0.00340507,0.00946828,0.00397788,0.03745443,0.03994660
2/16/07,0.00202353,0.01188163,0.00220808,0.00946804,0.00169376,0.03848808,0.04103451
2/20/07,0.00202353,0.01188163,0.00096810,0.00954519,-0.00057325,0.03929645,0.04213766
2/21/07,0.00202353,0.01188163,-0.00027015,0.00954494,-0.00293532,0.03991594,0.04330725
2/22/07,0.00202353,0.01188163,-0.00150679,0.00954469,-0.00535225,0.04029135,0.04452172
2/23/07,0.00202353,0.01188163,-0.00277415,0.00946633,-0.00780501,0.04046196,0.04591753
2/26/07,0.00202353,0.01188163,-0.00388924,0.00951767,-0.01014094,0.04058273,0.04724475
2/27/07,0.00277122,0.01188163,-0.00511186,0.00951742,-0.01262973,0.04020108,0.04860656
2/28/07,0.00074618,0.01188163,-0.00608150,0.00951718,-0.01486754,0.03986000,0.05008596
3/1/07,0.00074618,0.01188163,-0.00696425,0.00946486,-0.01700664,0.03944036,0.05137983
3/2/07,0.00074618,0.01188163,-0.00771321,0.00946462,-0.01894887,0.03885752,0.05256881
3/5/07,0.00074618,0.01188163,-0.00820804,0.00951595,-0.02074903,0.03822061,0.05366775
3/6/07,0.00074618,0.01188163,-0.00846122,0.00951571,-0.02215767,0.03773303,0.05456844
3/7/07,0.00074618,0.01188163,-0.00858908,0.00951546,-0.02343205,0.03717535,0.05528428
3/8/07,0.00074618,0.01188163,-0.00839629,0.00946315,-0.02440948,0.03677903,0.05580347
3/9/07,0.00074618,0.01188163,-0.00809050,0.00946291,-0.02517088,0.03640235,0.05624711
3/12/07,0.00074618,0.01188163,-0.00751107,0.00951423,-0.02558291,0.03624862,0.05638153
3/13/07,0.00074618,0.01188163,-0.00686213,0.00951399,-0.02579701,0.03616090,0.05641041
3/14/07,0.00074618,0.01188163,-0.00588193,0.00951374,-0.02559809,0.03638072,0.05622891
3/15/07,0.00074618,0.01188163,-0.00474521,0.00946145,-0.02510297,0.03673475,0.05588216
3/16/07,0.00074618,0.01188163,-0.00344962,0.00946120,-0.02433402,0.03731837,0.05529578
3/19/07,0.00074618,0.01188163,-0.00195233,0.00951252,-0.02323322,0.03803511,0.05461709
3/20/07,0.00074618,0.01188163,-0.00029761,0.00951227,-0.02190232,0.03894302,0.05369118
3/21/07,0.00074618,0.01188163,0.00148268,0.00951203,-0.02033564,0.03994660,0.05257983
3/22/07,0.00074618,0.01188163,0.00336656,0.00945974,-0.01857800,0.04103451,0.05131322
3/23/07,0.00074618,0.01188163,0.00539688,0.00945949,-0.01657062,0.04213766,0.04992948
3/26/07,0.00074618,0.01188163,0.00751928,0.00951080,-0.01436446,0.04330725,0.04841729
3/27/07,0.00000000,0.01188163,0.00972404,0.00951055,-0.01194301,0.04452172,0.04674797
3/28/07,0.00000000,0.01188163,0.01206615,0.00951031,-0.00931037,0.04591753,0.04497905
3/29/07,0.00000000,0.01188163,0.01436736,0.00945803,-0.00662433,0.04724475,0.04299881
3/30/07,0.00055887,0.01188163,0.01670592,0.00945779,-0.00374155,0.04860656,0.04096864
4/2/07,0.00055887,0.02681669,0.01900038,0.00950908,-0.00091428,0.05008596,0.03873016
4/3/07,0.00055887,0.02681669,0.02111680,0.00950884,0.00192165,0.05137983,0.03631496
4/4/07,0.00055887,0.02681669,0.02308657,0.00950859,0.00455774,0.05256881,0.03383215
4/5/07,0.00055887,0.01475970,0.02487583,0.00945633,0.00715185,0.05366775,0.03126541
4/9/07,0.00055887,0.01475970,0.02637974,0.00953338,0.00955226,0.05456844,0.02848186
4/10/07,0.00055887,0.01475970,0.02773499,0.00953313,0.01182664,0.05528428,0.02570211
4/11/07,0.00055887,0.01475970,0.02886164,0.00953289,0.01394097,0.05580347,0.02278518
4/12/07,0.00055887,0.01475970,0.02982803,0.00953264,0.01600126,0.05624711,0.01978476
4/13/07,0.00055887,0.01475970,0.03056285,0.00948038,0.01773609,0.05638153,0.01659456
4/16/07,0.00055887,0.01475970,0.03108080,0.00953166,0.01929905,0.05641041,0.01340882
4/17/07,0.00055887,0.01475970,0.03140385,0.00953142,0.02060566,0.05622891,0.01000210
4/18/07,0.00055887,0.01475970,0.03144234,0.00953117,0.02162748,0.05588216,0.00652144
4/19/07,0.00055887,0.01475970,0.03126647,0.00945292,0.02239890,0.05529578,0.00293542
4/20/07,0.00055887,0.01475970,0.03095256,0.00945267,0.02299410,0.05461709,-0.00064256
4/23/07,0.00055887,0.01475970,0.03038227,0.00950394,0.02340188,0.05369118,-0.00427229
4/24/07,0.00055887,0.01475970,0.02965530,0.00950370,0.02357610,0.05257983,-0.00767600
4/25/07,0.00055887,0.01475970,0.02880528,0.00950345,0.02369797,0.05131322,-0.01112239
4/26/07,0.00055887,0.01475970,0.02784311,0.00945121,0.02359259,0.04992948,-0.01440566
4/27/07,0.00177540,0.01475970,0.02666177,0.00945097,0.02334667,0.04841729,-0.01768257
4/30/07,0.00121585,0.01475970,0.02542627,0.00950223,0.02292023,0.04674797,-0.02086991
5/1/07,0.00121585,0.01475970,0.02412576,0.00950198,0.02236863,0.04497905,-0.02393982
5/2/07,0.00121585,0.01475970,0.02276253,0.00950174,0.02176988,0.04299881,-0.02687679
5/3/07,0.00121585,0.01475970,0.02137305,0.00944951,0.02101715,0.04096864,-0.02950184
5/4/07,0.00121585,0.01475970,0.01995668,0.00944927,0.02023963,0.03873016,-0.03195545
5/7/07,0.00121585,0.01475970,0.01863254,0.00950052,0.01933772,0.03631496,-0.03395484
5/8/07,0.00121585,0.01475970,0.01730353,0.00950027,0.01851684,0.03383215,-0.03554422
5/9/07,0.00121585,0.01475970,0.01610900,0.00950003,0.01764537,0.03126541,-0.03691314
5/10/07,0.00121585,0.01475970,0.01495316,0.00944781,0.01674334,0.02848186,-0.03793506
5/11/07,0.00121585,0.01475970,0.01395156,0.00944756,0.01583552,0.02570211,-0.03867182
5/14/07,0.00121585,0.01475970,0.01292347,0.00949880,0.01497594,0.02278518,-0.03904581
5/15/07,0.00121585,0.01475970,0.01203885,0.00949856,0.01411105,0.01978476,-0.03923285
5/16/07,0.00121585,0.01475970,0.01116953,0.00949831,0.01332373,0.01659456,-0.03900186
5/17/07,0.00121585,0.01475970,0.01035840,0.00944610,0.01265986,0.01340882,-0.03849137
5/18/07,0.00121585,0.01475970,0.00965589,0.00944586,0.01209173,0.01000210,-0.03761802
5/21/07,0.00121585,0.01475970,0.00893588,0.00949709,0.01150866,0.00652144,-0.03634434
5/22/07,0.00121585,0.01475970,0.00838916,0.00949685,0.01102728,0.00293542,-0.03481438
5/23/07,0.00121585,0.01475970,0.00786536,0.00949660,0.01055934,-0.00064256,-0.03321353
5/24/07,0.00121585,0.01475970,0.00736649,0.00944440,0.00996845,-0.00427229,-0.03126484
5/25/07,0.00000000,0.01475970,0.00698607,0.00944416,0.00956784,-0.00767600,-0.02945389
5/29/07,0.00000000,0.01475970,0.00662828,0.00952111,0.00903747,-0.01112239,-0.02740050
5/30/07,0.00034368,0.01475970,0.00623960,0.00952087,0.00854179,-0.01440566,-0.02528439
5/31/07,0.00034368,0.01475970,0.00586338,0.00952062,0.00796208,-0.01768257,-0.02327277
6/1/07,0.00034368,0.01475970,0.00545643,0.00944246,0.00736284,-0.02086991,-0.02096872
6/4/07,0.00034368,0.01475970,0.00501679,0.00949367,0.00674293,-0.02393982,-0.01874940
6/5/07,0.00034368,0.01475970,0.00455394,0.00949343,0.00610206,-0.02687679,-0.01647946
6/6/07,0.00034368,0.01475970,0.00404853,0.00949318,0.00552021,-0.02950184,-0.01450424
6/7/07,0.00034368,0.01475970,0.00356510,0.00944100,0.00486320,-0.03195545,-0.01259152
6/8/07,0.00034368,0.01475970,0.00309149,0.00944076,0.00446096,-0.03395484,-0.01091384
6/11/07,0.00034368,0.01475970,0.00264943,0.00949196,0.00404599,-0.03554422,-0.00960252
6/12/07,0.00034368,0.01475970,0.00212381,0.00949172,0.00369148,-0.03691314,-0.00859450
6/13/07,0.00034368,0.01475970,0.00165114,0.00949147,0.00339162,-0.03793506,-0.00775709
6/14/07,0.00034368,0.01475970,0.00105225,0.00943930,0.00311983,-0.03867182,-0.00717878
6/15/07,0.00034368,0.01475970,0.00053741,0.00943906,0.00284827,-0.03904581,-0.00685339
6/18/07,0.00034368,0.01475970,0.00001109,0.00949025,0.00253716,-0.03923285,-0.00684385
6/19/07,0.00034368,0.01475970,-0.00052454,0.00949001,0.00212322,-0.03900186,-0.00692266
6/20/07,0.00034368,0.01475970,-0.00093361,0.00948976,0.00177898,-0.03849137,-0.00742386
6/21/07,0.00034368,0.01475970,-0.00137352,0.00943760,0.00129837,-0.03761802,-0.00793908
6/22/07,0.00034368,0.01475970,-0.00172765,0.00943736,0.00090918,-0.03634434,-0.00874098
6/25/07,0.00034368,0.01475970,-0.00209132,0.00948854,0.00044380,-0.03481438,-0.00969527
6/26/07,0.00034368,0.01475970,-0.00249532,0.00948830,-0.00011695,-0.03321353,-0.01033937
6/27/07,0.00000000,0.01475970,-0.00279458,0.00948806,-0.00051139,-0.03126484,-0.01127159
6/28/07,0.00000000,0.01475970,-0.00317719,0.00943590,-0.00118451,-0.02945389,-0.01201571
6/29/07,0.00020143,0.01475970,-0.00347642,0.00943566,-0.00180606,-0.02740050,-0.01255655
7/2/07,0.00020143,0.02908434,-0.00377575,0.00948684,-0.00243619,-0.02528439,-0.01341355
7/3/07,0.00020143,0.01411629,-0.00401126,0.00948659,-0.00323838,-0.02327277,-0.01391951
7/5/07,0.00020143,0.01411629,-0.00406845,0.00951206,-0.00391891,-0.02096872,-0.01461704
7/6/07,0.00020143,0.01411629,-0.00412371,0.00945991,-0.00475079,-0.01874940,-0.01524371
7/9/07,0.00020143,0.01411629,-0.00403145,0.00948513,-0.00563119,-0.01647946,-0.01600856
7/10/07,0.00020143,0.01411629,-0.00408222,0.00948489,-0.00689850,-0.01450424,-0.01662042
7/11/07,0.00020143,0.01411629,-0.00398542,0.00948464,-0.00811033,-0.01259152,-0.01701052
7/12/07,0.00020143,0.01411629,-0.00398385,0.00943251,-0.00963077,-0.01091384,-0.01722375
7/13/07,0.00020143,0.01411629,-0.00411808,0.00943227,-0.01148961,-0.00960252,-0.01722210
7/16/07,0.00020143,0.01411629,-0.00424298,0.00948342,-0.01359125,-0.00859450,-0.01677335
7/17/07,0.00020143,0.01411629,-0.00444401,0.00948318,-0.01589316,-0.00775709,-0.01605470
7/18/07,0.00020143,0.01411629,-0.00465715,0.00948294,-0.01845868,-0.00717878,-0.01505478
7/19/07,0.00020143,0.01411629,-0.00493470,0.00943081,-0.02114082,-0.00685339,-0.01381803
7/20/07,0.00020143,0.01411629,-0.00530748,0.00943057,-0.02405292,-0.00684385,-0.01218541
7/23/07,0.00020143,0.01411629,-0.00569240,0.00948172,-0.02690832,-0.00692266,-0.01054324
7/24/07,0.00020143,0.01411629,-0.00615340,0.00948147,-0.03001126,-0.00742386,-0.00853016
7/25/07,0.00020143,0.01411629,-0.00658598,0.00948123,-0.03289788,-0.00793908,-0.00655086
7/26/07,0.00020143,0.01411629,-0.00709258,0.00942912,-0.03596846,-0.00874098,-0.00462576
7/27/07,0.00020143,0.01411629,-0.00758730,0.00942887,-0.03901629,-0.00969527,-0.00232308
7/30/07,0.00066106,0.01411629,-0.00786319,0.00948001,-0.04163782,-0.01033937,-0.00029538
7/31/07,0.00066106,0.01411629,-0.00823200,0.00947977,-0.04443496,-0.01127159,0.00180428
8/1/07,0.00066106,0.01411629,-0.00841990,0.00947953,-0.04691578,-0.01201571,0.00408620
8/2/07,0.00066106,0.01411629,-0.00853408,0.00942742,-0.04911350,-0.01255655,0.00605802
8/3/07,0.00066106,0.01411629,-0.00876949,0.00942718,-0.05137683,-0.01341355,0.00826371
8/6/07,0.00066106,0.01411629,-0.00882621,0.00947831,-0.05313015,-0.01391951,0.01055244
8/7/07,0.00066106,0.01411629,-0.00914491,0.00947806,-0.05492345,-0.01461704,0.01297167
8/8/07,0.00066106,0.01411629,-0.00930899,0.00947782,-0.05630196,-0.01524371,0.01551209
8/9/07,0.00066106,0.01411629,-0.00974694,0.00942572,-0.05765478,-0.01600856,0.01817481
8/10/07,0.00066106,0.01411629,-0.00997536,0.00942548,-0.05859322,-0.01662042,0.02085131
8/13/07,0.00066106,0.01411629,-0.01012346,0.00947660,-0.05912537,-0.01701052,0.02345277
8/14/07,0.00066106,0.01411629,-0.01020754,0.00947636,-0.05932664,-0.01722375,0.02576836
8/15/07,0.00066106,0.01411629,-0.01007725,0.00947612,-0.05907077,-0.01722210,0.02793909
8/16/07,0.00066106,0.01411629,-0.00969125,0.00942403,-0.05808488,-0.01677335,0.02975556
8/17/07,0.00066106,0.01411629,-0.00916437,0.00942379,-0.05671130,-0.01605470,0.03125300
8/20/07,0.00066106,0.01411629,-0.00847455,0.00947490,-0.05485224,-0.01505478,0.03240671
8/21/07,0.00066106,0.01411629,-0.00758051,0.00947466,-0.05255746,-0.01381803,0.03335344
8/22/07,0.00066106,0.01411629,-0.00657549,0.00947441,-0.04983784,-0.01218541,0.03408050
8/23/07,0.00066106,0.01411629,-0.00545905,0.00942234,-0.04704142,-0.01054324,0.03472782
8/24/07,0.00066106,0.01411629,-0.00413945,0.00942209,-0.04374862,-0.00853016,0.03518490
8/27/07,0.00000000,0.01411629,-0.00284919,0.00947320,-0.04053026,-0.00655086,0.03542801
8/28/07,0.00000000,0.01411629,-0.00153318,0.00947296,-0.03723684,-0.00462576,0.03586917
8/29/07,0.00000000,0.01411629,-0.00009779,0.00947271,-0.03356168,-0.00232308,0.03600910
8/30/07,0.00006735,0.01411629,0.00124272,0.00942064,-0.03021301,-0.00029538,0.03608720
8/31/07,0.00006735,0.01411629,0.00257457,0.00942040,-0.02668445,0.00180428,0.03619454
9/4/07,0.00006735,0.01411629,0.00397995,0.00949716,-0.02319122,0.00408620,0.03609124
9/5/07,0.00006735,0.01411629,0.00528936,0.00949692,-0.01987808,0.00605802,0.03577614
9/6/07,0.00006735,0.01411629,0.00679334,0.00949668,-0.01639174,0.00826371,0.03555252
9/7/07,0.00006735,0.01411629,0.00834152,0.00941871,-0.01302965,0.01055244,0.03485797
9/10/07,0.00006735,0.01411629,0.01018198,0.00946979,-0.00947461,0.01297167,0.03401354
9/11/07,0.00006735,0.01411629,0.01201541,0.00946955,-0.00599503,0.01551209,0.03303613
9/12/07,0.00006735,0.01411629,0.01405828,0.00946931,-0.00245369,0.01817481,0.03181575
9/13/07,0.00006735,0.01411629,0.01612651,0.00941726,0.00100781,0.02085131,0.03061240
9/14/07,0.00006735,0.01411629,0.01814063,0.00941702,0.00427153,0.02345277,0.02931637
9/17/07,0.00006735,0.01411629,0.01999202,0.00946809,0.00708114,0.02576836,0.02826241
9/18/07,0.00006735,0.01411629,0.02178648,0.00946785,0.00966061,0.02793909,0.02731930
9/19/07,0.00006735,0.01411629,0.02331941,0.00946761,0.01163789,0.02975556,0.02660974
9/20/07,0.00006735,0.01411629,0.02472725,0.00941557,0.01318352,0.03125300,0.02613251
9/21/07,0.00006735,0.01411629,0.02595843,0.00941533,0.01440221,0.03240671,0.02576670
9/24/07,0.00006735,0.01411629,0.02704374,0.00946639,0.01532417,0.03335344,0.02559746
9/25/07,0.00006735,0.01411629,0.02796219,0.00946615,0.01587256,0.03408050,0.02549412
9/26/07,0.00006735,0.01411629,0.02884549,0.00946591,0.01654316,0.03472782,0.02528947
9/27/07,0.00006735,0.01411629,0.02954044,0.00941388,0.01682740,0.03518490,0.02505275
9/28/07,-0.00024367,0.01411629,0.03009209,0.00941364,0.01694077,0.03542801,0.02497697
10/1/07,-0.00024367,0.02530913,0.03058627,0.00946469,0.01713694,0.03586917,0.02476446
10/2/07,-0.00024367,0.01103703,0.03088625,0.00946445,0.01685089,0.03600910,0.02464612
10/3/07,-0.00024367,0.01103703,0.03109699,0.00946421,0.01664105,0.03608720,0.02453210
10/4/07,-0.00024367,0.01103703,0.03123004,0.00941219,0.01607036,0.03619454,0.02457568
10/5/07,-0.00024367,0.01103703,0.03125114,0.00941195,0.01541097,0.03609124,0.02447706
10/8/07,-0.00024367,0.01103703,0.03101544,0.00946299,0.01434410,0.03577614,0.02467706
10/9/07,-0.00024367,0.01103703,0.03067821,0.00946275,0.01299098,0.03555252,0.02487717
10/10/07,-0.00024367,0.01103703,0.03009295,0.00946251,0.01113072,0.03485797,0.02530719
10/11/07,-0.00024367,0.01103703,0.02921616,0.00941050,0.00892847,0.03401354,0.02587624
10/12/07,-0.00024367,0.01103703,0.02825090,0.00941026,0.00644131,0.03303613,0.02647102
10/15/07,-0.00024367,0.01103703,0.02707292,0.00946130,0.00352955,0.03181575,0.02731796
10/16/07,-0.00024367,0.01103703,0.02581261,0.00946105,0.00042688,0.03061240,0.02811028
10/17/07,-0.00024367,0.01103703,0.02452317,0.00946081,-0.00281850,0.02931637,0.02895662
10/18/07,-0.00024367,0.01103703,0.02330297,0.00940881,-0.00602588,0.02826241,0.02969597
10/19/07,-0.00024367,0.01103703,0.02205515,0.00940857,-0.00929058,0.02731930,0.03029699
