Date,Inflation 1yr,Total Jobs 30d,GNP 90d,XLP 30d,XLY 30d,XLV 30d,XLV next 30d
11/13/06,0.00951741,0.00083483,0.01205588,0.00820512,0.03458518,-0.00464219,0.01076301
11/14/06,0.00951716,0.00083483,0.01205588,0.00822522,0.03366402,-0.00511473,0.01200363
11/15/06,0.00946470,0.00083483,0.01205588,0.00830247,0.03274907,-0.00552955,0.01325884
11/16/06,0.00946446,0.00083483,0.01205588,0.00827512,0.03184735,-0.00586321,0.01441743
11/17/06,0.00946421,0.00083483,0.01205588,0.00821387,0.03092170,-0.00609272,0.01556649
11/20/06,0.00951568,0.00083483,0.01205588,0.00813973,0.02995054,-0.00624133,0.01662523
11/21/06,0.00951544,0.00083483,0.01205588,0.00799549,0.02899099,-0.00624472,0.01768097
11/22/06,0.00946299,0.00083483,0.01205588,0.00792955,0.02805103,-0.00609537,0.01865337
11/24/06,0.00948860,0.00083483,0.01205588,0.00786367,0.02722124,-0.00576113,0.01953415
11/27/06,0.00954006,0.00083483,0.01205588,0.00793781,0.02641125,-0.00528841,0.02036380
11/28/06,0.00951372,0.00000000,0.01205588,0.00818542,0.02581387,-0.00460501,0.02112589
11/29/06,0.00946128,0.00054028,0.01205588,0.00857274,0.02528978,-0.00378261,0.02186105
11/30/06,0.00946103,0.00054028,0.01205588,0.00906587,0.02491906,-0.00286946,0.02253821
12/1/06,0.00946079,0.00054028,0.01205588,0.00963056,0.02455269,-0.00185823,0.02317310
12/4/06,0.00951224,0.00054028,0.01205588,0.01031138,0.02427427,-0.00083706,0.02381420
12/5/06,0.00951199,0.00054028,0.01205588,0.01098111,0.02404685,0.00028980,0.02433291
12/6/06,0.00945956,0.00054028,0.01205588,0.01168417,0.02370737,0.00140307,0.02484983
12/7/06,0.00945932,0.00054028,0.01205588,0.01232941,0.02342323,0.00267679,0.02527450
12/8/06,0.00945908,0.00054028,0.01205588,0.01297393,0.02306860,0.00399164,0.02549496
12/11/06,0.00951052,0.00054028,0.01205588,0.01365201,0.02279178,0.00534192,0.02563308
12/12/06,0.00951027,0.00054028,0.01205588,0.01428269,0.02241855,0.00671796,0.02565662
12/13/06,0.00945785,0.00054028,0.01205588,0.01486803,0.02215767,0.00810370,0.02555973
12/14/06,0.00945761,0.00054028,0.01205588,0.01548654,0.02186959,0.00944957,0.02542935
12/15/06,0.00945736,0.00054028,0.01205588,0.01603441,0.02157640,0.01076301,0.02515508
12/18/06,0.00950880,0.00054028,0.01205588,0.01658178,0.02135310,0.01200363,0.02492749
12/19/06,0.00950855,0.00054028,0.01205588,0.01713918,0.02121396,0.01325884,0.02444765
12/20/06,0.00945614,0.00054028,0.01205588,0.01766264,0.02107920,0.01441743,0.02399930
12/21/06,0.00945590,0.00054028,0.01205588,0.01826564,0.02103675,0.01556649,0.02339911
12/22/06,0.00945565,0.00054028,0.01205588,0.01880067,0.02112630,0.01662523,0.02267397
12/26/06,0.00953291,0.00054028,0.01205588,0.01939167,0.02121745,0.01768097,0.02179882
12/27/06,0.00953267,0.00054028,0.01205588,0.01988855,0.02138469,0.01865337,0.02081173
12/28/06,0.00945419,0.00000000,0.01205588,0.02024698,0.02150909,0.01953415,0.01964424
12/29/06,0.00945394,0.00094707,0.01205588,0.02056781,0.02161201,0.02036380,0.01835199
1/3/07,0.00955702,0.00094707,0.02408075,0.02078227,0.02170071,0.02112589,0.01694306
1/4/07,0.00955677,0.00094707,0.01188163,0.02084628,0.02180190,0.02186105,0.01537835
1/5/07,0.00947831,0.00094707,0.01188163,0.02083985,0.02188010,0.02253821,0.01364462
1/8/07,0.00952971,0.00094707,0.01188163,0.02078707,0.02197985,0.02317310,0.01185068
1/9/07,0.00952947,0.00094707,0.01188163,0.02068809,0.02216350,0.02381420,0.00987982
1/10/07,0.00952922,0.00094707,0.01188163,0.02053323,0.02232180,0.02433291,0.00788116
1/11/07,0.00947684,0.00094707,0.01188163,0.02036559,0.02258309,0.02484983,0.00581613
1/12/07,0.00947659,0.00094707,0.01188163,0.02015257,0.02279646,0.02527450,0.00370033
1/16/07,0.00955381,0.00094707,0.01188163,0.01991714,0.02301603,0.02549496,0.00159671
1/17/07,0.00955357,0.00094707,0.01188163,0.01966914,0.02308519,0.02563308,-0.00045667
1/18/07,0.00955332,0.00094707,0.01188163,0.01934263,0.02323441,0.02565662,-0.00253579
1/19/07,0.00947488,0.00094707,0.01188163,0.01903998,0.02328192,0.02555973,-0.00448032
1/22/07,0.00952627,0.00094707,0.01188163,0.01871520,0.02328138,0.02542935,-0.00651234
1/23/07,0.00952602,0.00094707,0.01188163,0.01833545,0.02323324,0.02515508,-0.00832807
1/24/07,0.00952578,0.00094707,0.01188163,0.01800009,0.02317746,0.02492749,-0.01023349
1/25/07,0.00947341,0.00094707,0.01188163,0.01743223,0.02285332,0.02444765,-0.01192844
1/26/07,0.00947317,0.00094707,0.01188163,0.01699727,0.02257454,0.02399930,-0.01347683
1/29/07,0.00952455,0.00094707,0.01188163,0.01636097,0.02218774,0.02339911,-0.01483941
1/30/07,0.00952430,0.00297251,0.01188163,0.01566089,0.02163284,0.02267397,-0.01598337
1/31/07,0.00952406,0.00202353,0.01188163,0.01496037,0.02095829,0.02179882,-0.01681840
2/1/07,0.00947170,0.00202353,0.01188163,0.01411532,0.02018815,0.02081173,-0.01744326
2/2/07,0.00947146,0.00202353,0.01188163,0.01321741,0.01921793,0.01964424,-0.01781154
2/5/07,0.00952283,0.00202353,0.01188163,0.01231958,0.01816724,0.01835199,-0.01791626
2/6/07,0.00952258,0.00202353,0.01188163,0.01134350,0.01694985,0.01694306,-0.01769845
2/7/07,0.00952234,0.00202353,0.01188163,0.01032447,0.01556698,0.01537835,-0.01724714
2/8/07,0.00946999,0.00202353,0.01188163,0.00918745,0.01395298,0.01364462,-0.01637802
2/9/07,0.00946975,0.00202353,0.01188163,0.00812788,0.01224579,0.01185068,-0.01527904
2/12/07,0.00952111,0.00202353,0.01188163,0.00694781,0.01030699,0.00987982,-0.01380377
2/13/07,0.00952086,0.00202353,0.01188163,0.00580237,0.00828524,0.00788116,-0.01202885
2/14/07,0.00952062,0.00202353,0.01188163,0.00461403,0.00617292,0.00581613,-0.00999106
2/15/07,0.00946828,0.00202353,0.01188163,0.00340507,0.00397788,0.00370033,-0.00770509
2/16/07,0.00946804,0.00202353,0.01188163,0.00220808,0.00169376,0.00159671,-0.00517845
2/20/07,0.00954519,0.00202353,0.01188163,0.00096810,-0.00057325,-0.00045667,-0.00250257
2/21/07,0.00954494,0.00202353,0.01188163,-0.00027015,-0.00293532,-0.00253579,0.00046876
2/22/07,0.00954469,0.00202353,0.01188163,-0.00150679,-0.00535225,-0.00448032,0.00356644
2/23/07,0.00946633,0.00202353,0.01188163,-0.00277415,-0.00780501,-0.00651234,0.00692507
2/26/07,0.00951767,0.00202353,0.01188163,-0.00388924,-0.01014094,-0.00832807,0.01036452
2/27/07,0.00951742,0.00277122,0.01188163,-0.00511186,-0.01262973,-0.01023349,0.01400880
2/28/07,0.00951718,0.00074618,0.01188163,-0.00608150,-0.01486754,-0.01192844,0.01769324
3/1/07,0.00946486,0.00074618,0.01188163,-0.00696425,-0.01700664,-0.01347683,0.02138387
3/2/07,0.00946462,0.00074618,0.01188163,-0.00771321,-0.01894887,-0.01483941,0.02503833
3/5/07,0.00951595,0.00074618,0.01188163,-0.00820804,-0.02074903,-0.01598337,0.02860136
3/6/07,0.00951571,0.00074618,0.01188163,-0.00846122,-0.02215767,-0.01681840,0.03211510
3/7/07,0.00951546,0.00074618,0.01188163,-0.00858908,-0.02343205,-0.01744326,0.03542347
3/8/07,0.00946315,0.00074618,0.01188163,-0.00839629,-0.02440948,-0.01781154,0.03866373
3/9/07,0.00946291,0.00074618,0.01188163,-0.00809050,-0.02517088,-0.01791626,0.04174834
3/12/07,0.00951423,0.00074618,0.01188163,-0.00751107,-0.02558291,-0.01769845,0.04449090
3/13/07,0.00951399,0.00074618,0.01188163,-0.00686213,-0.02579701,-0.01724714,0.04706328
3/14/07,0.00951374,0.00074618,0.01188163,-0.00588193,-0.02559809,-0.01637802,0.04918582
3/15/07,0.00946145,0.00074618,0.01188163,-0.00474521,-0.02510297,-0.01527904,0.05103180
3/16/07,0.00946120,0.00074618,0.01188163,-0.00344962,-0.02433402,-0.01380377,0.05253017
3/19/07,0.00951252,0.00074618,0.01188163,-0.00195233,-0.02323322,-0.01202885,0.05369823
3/20/07,0.00951227,0.00074618,0.01188163,-0.00029761,-0.02190232,-0.00999106,0.05457623
3/21/07,0.00951203,0.00074618,0.01188163,0.00148268,-0.02033564,-0.00770509,0.05515750
3/22/07,0.00945974,0.00074618,0.01188163,0.00336656,-0.01857800,-0.00517845,0.05541195
3/23/07,0.00945949,0.00074618,0.01188163,0.00539688,-0.01657062,-0.00250257,0.05544542
3/26/07,0.00951080,0.00074618,0.01188163,0.00751928,-0.01436446,0.00046876,0.05515393
3/27/07,0.00951055,0.00000000,0.01188163,0.00972404,-0.01194301,0.00356644,0.05457068
3/28/07,0.00951031,0.00000000,0.01188163,0.01206615,-0.00931037,0.00692507,0.05367414
3/29/07,0.00945803,0.00000000,0.01188163,0.01436736,-0.00662433,0.01036452,0.05252004
3/30/07,0.00945779,0.00055887,0.01188163,0.01670592,-0.00374155,0.01400880,0.05110022
4/2/07,0.00950908,0.00055887,0.02681669,0.01900038,-0.00091428,0.01769324,0.04936708
4/3/07,0.00950884,0.00055887,0.02681669,0.02111680,0.00192165,0.02138387,0.04744904
4/4/07,0.00950859,0.00055887,0.02681669,0.02308657,0.00455774,0.02503833,0.04529119
4/5/07,0.00945633,0.00055887,0.01475970,0.02487583,0.00715185,0.02860136,0.04303751
4/9/07,0.00953338,0.00055887,0.01475970,0.02637974,0.00955226,0.03211510,0.04049560
4/10/07,0.00953313,0.00055887,0.01475970,0.02773499,0.01182664,0.03542347,0.03792799
4/11/07,0.00953289,0.00055887,0.01475970,0.02886164,0.01394097,0.03866373,0.03529071
4/12/07,0.00953264,0.00055887,0.01475970,0.02982803,0.01600126,0.04174834,0.03255510
4/13/07,0.00948038,0.00055887,0.01475970,0.03056285,0.01773609,0.04449090,0.02995170
4/16/07,0.00953166,0.00055887,0.01475970,0.03108080,0.01929905,0.04706328,0.02729807
4/17/07,0.00953142,0.00055887,0.01475970,0.03140385,0.02060566,0.04918582,0.02473003
4/18/07,0.00953117,0.00055887,0.01475970,0.03144234,0.02162748,0.05103180,0.02220777
4/19/07,0.00945292,0.00055887,0.01475970,0.03126647,0.02239890,0.05253017,0.01967106
4/20/07,0.00945267,0.00055887,0.01475970,0.03095256,0.02299410,0.05369823,0.01716261
4/23/07,0.00950394,0.00055887,0.01475970,0.03038227,0.02340188,0.05457623,0.01467998
4/24/07,0.00950370,0.00055887,0.01475970,0.02965530,0.02357610,0.05515750,0.01222194
4/25/07,0.00950345,0.00055887,0.01475970,0.02880528,0.02369797,0.05541195,0.00980441
4/26/07,0.00945121,0.00055887,0.01475970,0.02784311,0.02359259,0.05544542,0.00737629
4/27/07,0.00945097,0.00177540,0.01475970,0.02666177,0.02334667,0.05515393,0.00502304
4/30/07,0.00950223,0.00121585,0.01475970,0.02542627,0.02292023,0.05457068,0.00272090
5/1/07,0.00950198,0.00121585,0.01475970,0.02412576,0.02236863,0.05367414,0.00045532
5/2/07,0.00950174,0.00121585,0.01475970,0.02276253,0.02176988,0.05252004,-0.00166618
5/3/07,0.00944951,0.00121585,0.01475970,0.02137305,0.02101715,0.05110022,-0.00368808
5/4/07,0.00944927,0.00121585,0.01475970,0.01995668,0.02023963,0.04936708,-0.00554447
5/7/07,0.00950052,0.00121585,0.01475970,0.01863254,0.01933772,0.04744904,-0.00719395
5/8/07,0.00950027,0.00121585,0.01475970,0.01730353,0.01851684,0.04529119,-0.00857390
5/9/07,0.00950003,0.00121585,0.01475970,0.01610900,0.01764537,0.04303751,-0.00994827
5/10/07,0.00944781,0.00121585,0.01475970,0.01495316,0.01674334,0.04049560,-0.01102974
5/11/07,0.00944756,0.00121585,0.01475970,0.01395156,0.01583552,0.03792799,-0.01205791
5/14/07,0.00949880,0.00121585,0.01475970,0.01292347,0.01497594,0.03529071,-0.01300462
5/15/07,0.00949856,0.00121585,0.01475970,0.01203885,0.01411105,0.03255510,-0.01385770
5/16/07,0.00949831,0.00121585,0.01475970,0.01116953,0.01332373,0.02995170,-0.01469669
5/17/07,0.00944610,0.00121585,0.01475970,0.01035840,0.01265986,0.02729807,-0.01537824
5/18/07,0.00944586,0.00121585,0.01475970,0.00965589,0.01209173,0.02473003,-0.01597366
5/21/07,0.00949709,0.00121585,0.01475970,0.00893588,0.01150866,0.02220777,-0.01642349
5/22/07,0.00949685,0.00121585,0.01475970,0.00838916,0.01102728,0.01967106,-0.01674107
5/23/07,0.00949660,0.00121585,0.01475970,0.00786536,0.01055934,0.01716261,-0.01699003
5/24/07,0.00944440,0.00121585,0.01475970,0.00736649,0.00996845,0.01467998,-0.01705865
5/25/07,0.00944416,0.00000000,0.01475970,0.00698607,0.00956784,0.01222194,-0.01715708
5/29/07,0.00952111,0.00000000,0.01475970,0.00662828,0.00903747,0.00980441,-0.01719685
5/30/07,0.00952087,0.00034368,0.01475970,0.00623960,0.00854179,0.00737629,-0.01714312
5/31/07,0.00952062,0.00034368,0.01475970,0.00586338,0.00796208,0.00502304,-0.01709592
6/1/07,0.00944246,0.00034368,0.01475970,0.00545643,0.00736284,0.00272090,-0.01691943
6/4/07,0.00949367,0.00034368,0.01475970,0.00501679,0.00674293,0.00045532,-0.01674395
6/5/07,0.00949343,0.00034368,0.01475970,0.00455394,0.00610206,-0.00166618,-0.01653168
6/6/07,0.00949318,0.00034368,0.01475970,0.00404853,0.00552021,-0.00368808,-0.01644735
6/7/07,0.00944100,0.00034368,0.01475970,0.00356510,0.00486320,-0.00554447,-0.01643272
6/8/07,0.00944076,0.00034368,0.01475970,0.00309149,0.00446096,-0.00719395,-0.01641504
6/11/07,0.00949196,0.00034368,0.01475970,0.00264943,0.00404599,-0.00857390,-0.01680539
6/12/07,0.00949172,0.00034368,0.01475970,0.00212381,0.00369148,-0.00994827,-0.01718538
6/13/07,0.00949147,0.00034368,0.01475970,0.00165114,0.00339162,-0.01102974,-0.01776771
6/14/07,0.00943930,0.00034368,0.01475970,0.00105225,0.00311983,-0.01205791,-0.01844916
6/15/07,0.00943906,0.00034368,0.01475970,0.00053741,0.00284827,-0.01300462,-0.01915713
6/18/07,0.00949025,0.00034368,0.01475970,0.00001109,0.00253716,-0.01385770,-0.01999804
6/19/07,0.00949001,0.00034368,0.01475970,-0.00052454,0.00212322,-0.01469669,-0.02082103
6/20/07,0.00948976,0.00034368,0.01475970,-0.00093361,0.00177898,-0.01537824,-0.02175718
6/21/07,0.00943760,0.00034368,0.01475970,-0.00137352,0.00129837,-0.01597366,-0.02274040
6/22/07,0.00943736,0.00034368,0.01475970,-0.00172765,0.00090918,-0.01642349,-0.02375672
6/25/07,0.00948854,0.00034368,0.01475970,-0.00209132,0.00044380,-0.01674107,-0.02483065
6/26/07,0.00948830,0.00034368,0.01475970,-0.00249532,-0.00011695,-0.01699003,-0.02564522
6/27/07,0.00948806,0.00000000,0.01475970,-0.00279458,-0.00051139,-0.01705865,-0.02651017
6/28/07,0.00943590,0.00000000,0.01475970,-0.00317719,-0.00118451,-0.01715708,-0.02718937
6/29/07,0.00943566,0.00020143,0.01475970,-0.00347642,-0.00180606,-0.01719685,-0.02766459
7/2/07,0.00948684,0.00020143,0.02908434,-0.00377575,-0.00243619,-0.01714312,-0.02817077
7/3/07,0.00948659,0.00020143,0.01411629,-0.00401126,-0.00323838,-0.01709592,-0.02836656
7/5/07,0.00951206,0.00020143,0.01411629,-0.00406845,-0.00391891,-0.01691943,-0.02863220
7/6/07,0.00945991,0.00020143,0.01411629,-0.00412371,-0.00475079,-0.01674395,-0.02869248
7/9/07,0.00948513,0.00020143,0.01411629,-0.00403145,-0.00563119,-0.01653168,-0.02875920
7/10/07,0.00948489,0.00020143,0.01411629,-0.00408222,-0.00689850,-0.01644735,-0.02861670
7/11/07,0.00948464,0.00020143,0.01411629,-0.00398542,-0.00811033,-0.01643272,-0.02813726
7/12/07,0.00943251,0.00020143,0.01411629,-0.00398385,-0.00963077,-0.01641504,-0.02755685
7/13/07,0.00943227,0.00020143,0.01411629,-0.00411808,-0.01148961,-0.01680539,-0.02657831
7/16/07,0.00948342,0.00020143,0.01411629,-0.00424298,-0.01359125,-0.01718538,-0.02523833
7/17/07,0.00948318,0.00020143,0.01411629,-0.00444401,-0.01589316,-0.01776771,-0.02366574
7/18/07,0.00948294,0.00020143,0.01411629,-0.00465715,-0.01845868,-0.01844916,-0.02181353
7/19/07,0.00943081,0.00020143,0.01411629,-0.00493470,-0.02114082,-0.01915713,-0.01973333
7/20/07,0.00943057,0.00020143,0.01411629,-0.00530748,-0.02405292,-0.01999804,-0.01744656
7/23/07,0.00948172,0.00020143,0.01411629,-0.00569240,-0.02690832,-0.02082103,-0.01501242
7/24/07,0.00948147,0.00020143,0.01411629,-0.00615340,-0.03001126,-0.02175718,-0.01238754
7/25/07,0.00948123,0.00020143,0.01411629,-0.00658598,-0.03289788,-0.02274040,-0.00972060
7/26/07,0.00942912,0.00020143,0.01411629,-0.00709258,-0.03596846,-0.02375672,-0.00705565
7/27/07,0.00942887,0.00020143,0.01411629,-0.00758730,-0.03901629,-0.02483065,-0.00419316
7/30/07,0.00948001,0.00066106,0.01411629,-0.00786319,-0.04163782,-0.02564522,-0.00154136
7/31/07,0.00947977,0.00066106,0.01411629,-0.00823200,-0.04443496,-0.02651017,0.00115581
8/1/07,0.00947953,0.00066106,0.01411629,-0.00841990,-0.04691578,-0.02718937,0.00380490
8/2/07,0.00942742,0.00066106,0.01411629,-0.00853408,-0.04911350,-0.02766459,0.00631262
8/3/07,0.00942718,0.00066106,0.01411629,-0.00876949,-0.05137683,-0.02817077,0.00887081
8/6/07,0.00947831,0.00066106,0.01411629,-0.00882621,-0.05313015,-0.02836656,0.01137785
8/7/07,0.00947806,0.00066106,0.01411629,-0.00914491,-0.05492345,-0.02863220,0.01400385
8/8/07,0.00947782,0.00066106,0.01411629,-0.00930899,-0.05630196,-0.02869248,0.01649638
8/9/07,0.00942572,0.00066106,0.01411629,-0.00974694,-0.05765478,-0.02875920,0.01903056
8/10/07,0.00942548,0.00066106,0.01411629,-0.00997536,-0.05859322,-0.02861670,0.02148173
8/13/07,0.00947660,0.00066106,0.01411629,-0.01012346,-0.05912537,-0.02813726,0.02373621
8/14/07,0.00947636,0.00066106,0.01411629,-0.01020754,-0.05932664,-0.02755685,0.02577773
8/15/07,0.00947612,0.00066106,0.01411629,-0.01007725,-0.05907077,-0.02657831,0.02762075
8/16/07,0.00942403,0.00066106,0.01411629,-0.00969125,-0.05808488,-0.02523833,0.02913143
8/17/07,0.00942379,0.00066106,0.01411629,-0.00916437,-0.05671130,-0.02366574,0.03034747
8/20/07,0.00947490,0.00066106,0.01411629,-0.00847455,-0.05485224,-0.02181353,0.03138308
8/21/07,0.00947466,0.00066106,0.01411629,-0.00758051,-0.05255746,-0.01973333,0.03210332
8/22/07,0.00947441,0.00066106,0.01411629,-0.00657549,-0.04983784,-0.01744656,0.03266908
8/23/07,0.00942234,0.00066106,0.01411629,-0.00545905,-0.04704142,-0.01501242,0.03310554
8/24/07,0.00942209,0.00066106,0.01411629,-0.00413945,-0.04374862,-0.01238754,0.03335071
8/27/07,0.00947320,0.00000000,0.01411629,-0.00284919,-0.04053026,-0.00972060,0.03333045
8/28/07,0.00947296,0.00000000,0.01411629,-0.00153318,-0.03723684,-0.00705565,0.03338406
8/29/07,0.00947271,0.00000000,0.01411629,-0.00009779,-0.03356168,-0.00419316,0.03304369
8/30/07,0.00942064,0.00006735,0.01411629,0.00124272,-0.03021301,-0.00154136,0.03271004
8/31/07,0.00942040,0.00006735,0.01411629,0.00257457,-0.02668445,0.00115581,0.03212230
9/4/07,0.00949716,0.00006735,0.01411629,0.00397995,-0.02319122,0.00380490,0.03147095
9/5/07,0.00949692,0.00006735,0.01411629,0.00528936,-0.01987808,0.00631262,0.03045678
9/6/07,0.00949668,0.00006735,0.01411629,0.00679334,-0.01639174,0.00887081,0.02933311
9/7/07,0.00941871,0.00006735,0.01411629,0.00834152,-0.01302965,0.01137785,0.02792066
9/10/07,0.00946979,0.00006735,0.01411629,0.01018198,-0.00947461,0.01400385,0.02620345
9/11/07,0.00946955,0.00006735,0.01411629,0.01201541,-0.00599503,0.01649638,0.02443406
9/12/07,0.00946931,0.00006735,0.01411629,0.01405828,-0.00245369,0.01903056,0.02245017
9/13/07,0.00941726,0.00006735,0.01411629,0.01612651,0.00100781,0.02148173,0.02037470
9/14/07,0.00941702,0.00006735,0.01411629,0.01814063,0.00427153,0.02373621,0.01829743
9/17/07,0.00946809,0.00006735,0.01411629,0.01999202,0.00708114,0.02577773,0.01620608
9/18/07,0.00946785,0.00006735,0.01411629,0.02178648,0.00966061,0.02762075,0.01420399
9/19/07,0.00946761,0.00006735,0.01411629,0.02331941,0.01163789,0.02913143,0.01211604
9/20/07,0.00941557,0.00006735,0.01411629,0.02472725,0.01318352,0.03034747,0.01033201
9/21/07,0.00941533,0.00006735,0.01411629,0.02595843,0.01440221,0.03138308,0.00837704
9/24/07,0.00946639,0.00006735,0.01411629,0.02704374,0.01532417,0.03210332,0.00659869
9/25/07,0.00946615,0.00006735,0.01411629,0.02796219,0.01587256,0.03266908,0.00489081
9/26/07,0.00946591,0.00006735,0.01411629,0.02884549,0.01654316,0.03310554,0.00322440
9/27/07,0.00941388,0.00006735,0.01411629,0.02954044,0.01682740,0.03335071,0.00153521
9/28/07,0.00941364,-0.00024367,0.01411629,0.03009209,0.01694077,0.03333045,0.00010169
10/1/07,0.00946469,-0.00024367,0.02530913,0.03058627,0.01713694,0.03338406,-0.00133554
10/2/07,0.00946445,-0.00024367,0.01103703,0.03088625,0.01685089,0.03304369,-0.00250438
10/3/07,0.00946421,-0.00024367,0.01103703,0.03109699,0.01664105,0.03271004,-0.00355189
10/4/07,0.00941219,-0.00024367,0.01103703,0.03123004,0.01607036,0.03212230,-0.00426713
10/5/07,0.00941195,-0.00024367,0.01103703,0.03125114,0.01541097,0.03147095,-0.00488228
10/8/07,0.00946299,-0.00024367,0.01103703,0.03101544,0.01434410,0.03045678,-0.00511869
10/9/07,0.00946275,-0.00024367,0.01103703,0.03067821,0.01299098,0.02933311,-0.00505106
10/10/07,0.00946251,-0.00024367,0.01103703,0.03009295,0.01113072,0.02792066,-0.00479369
10/11/07,0.00941050,-0.00024367,0.01103703,0.02921616,0.00892847,0.02620345,-0.00424579
10/12/07,0.00941026,-0.00024367,0.01103703,0.02825090,0.00644131,0.02443406,-0.00362860
10/15/07,0.00946130,-0.00024367,0.01103703,0.02707292,0.00352955,0.02245017,-0.00289872
10/16/07,0.00946105,-0.00024367,0.01103703,0.02581261,0.00042688,0.02037470,-0.00199963
10/17/07,0.00946081,-0.00024367,0.01103703,0.02452317,-0.00281850,0.01829743,-0.00109841
10/18/07,0.00940881,-0.00024367,0.01103703,0.02330297,-0.00602588,0.01620608,0.00000772
