Date,Inflation 1yr,Total Jobs 30d,GNP 90d,XLK 30d,SPY 30d,XLY 30d,XLY next 30d
11/14/06,0.00951716,0.00083483,0.01205588,0.03161162,0.02351189,0.03366402,0.02135310
11/15/06,0.00946470,0.00083483,0.01205588,0.03112875,0.02318524,0.03274907,0.02121396
11/16/06,0.00946446,0.00083483,0.01205588,0.03063664,0.02288225,0.03184735,0.02107920
11/17/06,0.00946421,0.00083483,0.01205588,0.03004208,0.02257690,0.03092170,0.02103675
11/20/06,0.00951568,0.00083483,0.01205588,0.02935604,0.02225052,0.02995054,0.02112630
11/21/06,0.00951544,0.00083483,0.01205588,0.02852189,0.02189759,0.02899099,0.02121745
11/22/06,0.00946299,0.00083483,0.01205588,0.02764245,0.02158934,0.02805103,0.02138469
11/24/06,0.00948860,0.00083483,0.01205588,0.02670619,0.02134611,0.02722124,0.02150909
11/27/06,0.00954006,0.00083483,0.01205588,0.02565861,0.02111563,0.02641125,0.02161201
11/28/06,0.00951372,0.00000000,0.01205588,0.02475324,0.02102776,0.02581387,0.02170071
11/29/06,0.00946128,0.00054028,0.01205588,0.02374754,0.02098583,0.02528978,0.02180190
11/30/06,0.00946103,0.00054028,0.01205588,0.02281224,0.02097357,0.02491906,0.02188010
12/1/06,0.00946079,0.00054028,0.01205588,0.02175603,0.02091294,0.02455269,0.02197985
12/4/06,0.00951224,0.00054028,0.01205588,0.02079314,0.02087194,0.02427427,0.02216350
12/5/06,0.00951199,0.00054028,0.01205588,0.01969726,0.02074509,0.02404685,0.02232180
12/6/06,0.00945956,0.00054028,0.01205588,0.01862528,0.02056467,0.02370737,0.02258309
12/7/06,0.00945932,0.00054028,0.01205588,0.01755391,0.02034321,0.02342323,0.02279646
12/8/06,0.00945908,0.00054028,0.01205588,0.01646262,0.02009052,0.02306860,0.02301603
12/11/06,0.00951052,0.00054028,0.01205588,0.01538735,0.01982684,0.02279178,0.02308519
12/12/06,0.00951027,0.00054028,0.01205588,0.01433835,0.01951773,0.02241855,0.02323441
12/13/06,0.00945785,0.00054028,0.01205588,0.01321567,0.01917998,0.02215767,0.02328192
12/14/06,0.00945761,0.00054028,0.01205588,0.01219823,0.01883035,0.02186959,0.02328138
12/15/06,0.00945736,0.00054028,0.01205588,0.01117181,0.01843557,0.02157640,0.02323324
12/18/06,0.00950880,0.00054028,0.01205588,0.01010233,0.01798325,0.02135310,0.02317746
12/19/06,0.00950855,0.00054028,0.01205588,0.00918043,0.01756629,0.02121396,0.02285332
12/20/06,0.00945614,0.00054028,0.01205588,0.00829648,0.01706860,0.02107920,0.02257454
12/21/06,0.00945590,0.00054028,0.01205588,0.00760691,0.01663714,0.02103675,0.02218774
12/22/06,0.00945565,0.00054028,0.01205588,0.00705501,0.01617939,0.02112630,0.02163284
12/26/06,0.00953291,0.00054028,0.01205588,0.00671877,0.01578602,0.02121745,0.02095829
12/27/06,0.00953267,0.00054028,0.01205588,0.00655209,0.01538916,0.02138469,0.02018815
12/28/06,0.00945419,0.00000000,0.01205588,0.00634476,0.01491895,0.02150909,0.01921793
12/29/06,0.00945394,0.00094707,0.01205588,0.00632927,0.01443530,0.02161201,0.01816724
1/3/07,0.00955702,0.00094707,0.02408075,0.00630340,0.01395940,0.02170071,0.01694985
1/4/07,0.00955677,0.00094707,0.01188163,0.00637872,0.01350915,0.02180190,0.01556698
1/5/07,0.00947831,0.00094707,0.01188163,0.00635547,0.01304643,0.02188010,0.01395298
1/8/07,0.00952971,0.00094707,0.01188163,0.00652142,0.01272679,0.02197985,0.01224579
1/9/07,0.00952947,0.00094707,0.01188163,0.00659927,0.01241807,0.02216350,0.01030699
1/10/07,0.00952922,0.00094707,0.01188163,0.00666931,0.01221781,0.02232180,0.00828524
1/11/07,0.00947684,0.00094707,0.01188163,0.00677211,0.01208130,0.02258309,0.00617292
1/12/07,0.00947659,0.00094707,0.01188163,0.00679485,0.01200002,0.02279646,0.00397788
1/16/07,0.00955381,0.00094707,0.01188163,0.00676016,0.01190793,0.02301603,0.00169376
1/17/07,0.00955357,0.00094707,0.01188163,0.00671351,0.01186101,0.02308519,-0.00057325
1/18/07,0.00955332,0.00094707,0.01188163,0.00667675,0.01184008,0.02323441,-0.00293532
1/19/07,0.00947488,0.00094707,0.01188163,0.00677344,0.01191163,0.02328192,-0.00535225
1/22/07,0.00952627,0.00094707,0.01188163,0.00693795,0.01203474,0.02328138,-0.00780501
1/23/07,0.00952602,0.00094707,0.01188163,0.00715955,0.01217321,0.02323324,-0.01014094
1/24/07,0.00952578,0.00094707,0.01188163,0.00750411,0.01244061,0.02317746,-0.01262973
1/25/07,0.00947341,0.00094707,0.01188163,0.00762010,0.01250418,0.02285332,-0.01486754
1/26/07,0.00947317,0.00094707,0.01188163,0.00784579,0.01276801,0.02257454,-0.01700664
1/29/07,0.00952455,0.00094707,0.01188163,0.00790324,0.01287820,0.02218774,-0.01894887
1/30/07,0.00952430,0.00297251,0.01188163,0.00773985,0.01294341,0.02163284,-0.02074903
1/31/07,0.00952406,0.00202353,0.01188163,0.00753936,0.01292745,0.02095829,-0.02215767
2/1/07,0.00947170,0.00202353,0.01188163,0.00712377,0.01288553,0.02018815,-0.02343205
2/2/07,0.00947146,0.00202353,0.01188163,0.00652098,0.01267530,0.01921793,-0.02440948
2/5/07,0.00952283,0.00202353,0.01188163,0.00592658,0.01243098,0.01816724,-0.02517088
2/6/07,0.00952258,0.00202353,0.01188163,0.00519832,0.01204601,0.01694985,-0.02558291
2/7/07,0.00952234,0.00202353,0.01188163,0.00441325,0.01151241,0.01556698,-0.02579701
2/8/07,0.00946999,0.00202353,0.01188163,0.00350947,0.01080910,0.01395298,-0.02559809
2/9/07,0.00946975,0.00202353,0.01188163,0.00266905,0.01000404,0.01224579,-0.02510297
2/12/07,0.00952111,0.00202353,0.01188163,0.00170731,0.00901484,0.01030699,-0.02433402
2/13/07,0.00952086,0.00202353,0.01188163,0.00081362,0.00792701,0.00828524,-0.02323322
2/14/07,0.00952062,0.00202353,0.01188163,-0.00002470,0.00677238,0.00617292,-0.02190232
2/15/07,0.00946828,0.00202353,0.01188163,-0.00086262,0.00546560,0.00397788,-0.02033564
2/16/07,0.00946804,0.00202353,0.01188163,-0.00170016,0.00412942,0.00169376,-0.01857800
2/20/07,0.00954519,0.00202353,0.01188163,-0.00262436,0.00266162,-0.00057325,-0.01657062
2/21/07,0.00954494,0.00202353,0.01188163,-0.00362509,0.00112966,-0.00293532,-0.01436446
2/22/07,0.00954469,0.00202353,0.01188163,-0.00472652,-0.00049950,-0.00535225,-0.01194301
2/23/07,0.00946633,0.00202353,0.01188163,-0.00604778,-0.00222552,-0.00780501,-0.00931037
2/26/07,0.00951767,0.00202353,0.01188163,-0.00728677,-0.00384690,-0.01014094,-0.00662433
2/27/07,0.00951742,0.00277122,0.01188163,-0.00876695,-0.00568447,-0.01262973,-0.00374155
2/28/07,0.00951718,0.00074618,0.01188163,-0.01003821,-0.00723969,-0.01486754,-0.00091428
3/1/07,0.00946486,0.00074618,0.01188163,-0.01115862,-0.00877532,-0.01700664,0.00192165
3/2/07,0.00946462,0.00074618,0.01188163,-0.01219978,-0.01011531,-0.01894887,0.00455774
3/5/07,0.00951595,0.00074618,0.01188163,-0.01288762,-0.01131541,-0.02074903,0.00715185
3/6/07,0.00951571,0.00074618,0.01188163,-0.01334440,-0.01217682,-0.02215767,0.00955226
3/7/07,0.00951546,0.00074618,0.01188163,-0.01367514,-0.01292914,-0.02343205,0.01182664
3/8/07,0.00946315,0.00074618,0.01188163,-0.01363119,-0.01339453,-0.02440948,0.01394097
3/9/07,0.00946291,0.00074618,0.01188163,-0.01353799,-0.01368743,-0.02517088,0.01600126
3/12/07,0.00951423,0.00074618,0.01188163,-0.01302996,-0.01364629,-0.02558291,0.01773609
3/13/07,0.00951399,0.00074618,0.01188163,-0.01257087,-0.01345103,-0.02579701,0.01929905
3/14/07,0.00951374,0.00074618,0.01188163,-0.01170265,-0.01285957,-0.02559809,0.02060566
3/15/07,0.00946145,0.00074618,0.01188163,-0.01072189,-0.01207167,-0.02510297,0.02162748
3/16/07,0.00946120,0.00074618,0.01188163,-0.00960357,-0.01098690,-0.02433402,0.02239890
3/19/07,0.00951252,0.00074618,0.01188163,-0.00825064,-0.00961348,-0.02323322,0.02299410
3/20/07,0.00951227,0.00074618,0.01188163,-0.00682612,-0.00805046,-0.02190232,0.02340188
3/21/07,0.00951203,0.00074618,0.01188163,-0.00524321,-0.00625999,-0.02033564,0.02357610
3/22/07,0.00945974,0.00074618,0.01188163,-0.00351371,-0.00432369,-0.01857800,0.02369797
3/23/07,0.00945949,0.00074618,0.01188163,-0.00168959,-0.00214687,-0.01657062,0.02359259
3/26/07,0.00951080,0.00074618,0.01188163,0.00043710,0.00018792,-0.01436446,0.02334667
3/27/07,0.00951055,0.00000000,0.01188163,0.00273534,0.00272417,-0.01194301,0.02292023
3/28/07,0.00951031,0.00000000,0.01188163,0.00518834,0.00541556,-0.00931037,0.02236863
3/29/07,0.00945803,0.00000000,0.01188163,0.00778086,0.00811400,-0.00662433,0.02176988
3/30/07,0.00945779,0.00055887,0.01188163,0.01045828,0.01098106,-0.00374155,0.02101715
4/2/07,0.00950908,0.00055887,0.02681669,0.01321794,0.01381610,-0.00091428,0.02023963
4/3/07,0.00950884,0.00055887,0.02681669,0.01581277,0.01662368,0.00192165,0.01933772
4/4/07,0.00950859,0.00055887,0.02681669,0.01838689,0.01928170,0.00455774,0.01851684
4/5/07,0.00945633,0.00055887,0.01475970,0.02082558,0.02189903,0.00715185,0.01764537
4/9/07,0.00953338,0.00055887,0.01475970,0.02310310,0.02434964,0.00955226,0.01674334
4/10/07,0.00953313,0.00055887,0.01475970,0.02528993,0.02667673,0.01182664,0.01583552
4/11/07,0.00953289,0.00055887,0.01475970,0.02736842,0.02892142,0.01394097,0.01497594
4/12/07,0.00953264,0.00055887,0.01475970,0.02943419,0.03105981,0.01600126,0.01411105
4/13/07,0.00948038,0.00055887,0.01475970,0.03120088,0.03293793,0.01773609,0.01332373
4/16/07,0.00953166,0.00055887,0.01475970,0.03297352,0.03473106,0.01929905,0.01265986
4/17/07,0.00953142,0.00055887,0.01475970,0.03455947,0.03620922,0.02060566,0.01209173
4/18/07,0.00953117,0.00055887,0.01475970,0.03597987,0.03752343,0.02162748,0.01150866
4/19/07,0.00945292,0.00055887,0.01475970,0.03731387,0.03857561,0.02239890,0.01102728
4/20/07,0.00945267,0.00055887,0.01475970,0.03853909,0.03947119,0.02299410,0.01055934
4/23/07,0.00950394,0.00055887,0.01475970,0.03965828,0.04019067,0.02340188,0.00996845
4/24/07,0.00950370,0.00055887,0.01475970,0.04066137,0.04068806,0.02357610,0.00956784
4/25/07,0.00950345,0.00055887,0.01475970,0.04156635,0.04111916,0.02369797,0.00903747
4/26/07,0.00945121,0.00055887,0.01475970,0.04240895,0.04135185,0.02359259,0.00854179
4/27/07,0.00945097,0.00177540,0.01475970,0.04312194,0.04146946,0.02334667,0.00796208
4/30/07,0.00950223,0.00121585,0.01475970,0.04360046,0.04136658,0.02292023,0.00736284
5/1/07,0.00950198,0.00121585,0.01475970,0.04403884,0.04117891,0.02236863,0.00674293
5/2/07,0.00950174,0.00121585,0.01475970,0.04429430,0.04086453,0.02176988,0.00610206
5/3/07,0.00944951,0.00121585,0.01475970,0.04444690,0.04040316,0.02101715,0.00552021
5/4/07,0.00944927,0.00121585,0.01475970,0.04446318,0.03982038,0.02023963,0.00486320
5/7/07,0.00950052,0.00121585,0.01475970,0.04432701,0.03906245,0.01933772,0.00446096
5/8/07,0.00950027,0.00121585,0.01475970,0.04416458,0.03829518,0.01851684,0.00404599
5/9/07,0.00950003,0.00121585,0.01475970,0.04390417,0.03743160,0.01764537,0.00369148
5/10/07,0.00944781,0.00121585,0.01475970,0.04342394,0.03636657,0.01674334,0.00339162
5/11/07,0.00944756,0.00121585,0.01475970,0.04297567,0.03536061,0.01583552,0.00311983
5/14/07,0.00949880,0.00121585,0.01475970,0.04238500,0.03420291,0.01497594,0.00284827
5/15/07,0.00949856,0.00121585,0.01475970,0.04166135,0.03300688,0.01411105,0.00253716
5/16/07,0.00949831,0.00121585,0.01475970,0.04095279,0.03184828,0.01332373,0.00212322
5/17/07,0.00944610,0.00121585,0.01475970,0.04017203,0.03064081,0.01265986,0.00177898
5/18/07,0.00944586,0.00121585,0.01475970,0.03934003,0.02946879,0.01209173,0.00129837
5/21/07,0.00949709,0.00121585,0.01475970,0.03846813,0.02826172,0.01150866,0.00090918
5/22/07,0.00949685,0.00121585,0.01475970,0.03748226,0.02705036,0.01102728,0.00044380
5/23/07,0.00949660,0.00121585,0.01475970,0.03645576,0.02582142,0.01055934,-0.00011695
5/24/07,0.00944440,0.00121585,0.01475970,0.03529255,0.02446782,0.00996845,-0.00051139
5/25/07,0.00944416,0.00000000,0.01475970,0.03417476,0.02323424,0.00956784,-0.00118451
5/29/07,0.00952111,0.00000000,0.01475970,0.03302049,0.02188030,0.00903747,-0.00180606
5/30/07,0.00952087,0.00034368,0.01475970,0.03178648,0.02054308,0.00854179,-0.00243619
5/31/07,0.00952062,0.00034368,0.01475970,0.03048229,0.01912691,0.00796208,-0.00323838
6/1/07,0.00944246,0.00034368,0.01475970,0.02920433,0.01771025,0.00736284,-0.00391891
6/4/07,0.00949367,0.00034368,0.01475970,0.02787821,0.01625061,0.00674293,-0.00475079
6/5/07,0.00949343,0.00034368,0.01475970,0.02655947,0.01484766,0.00610206,-0.00563119
6/6/07,0.00949318,0.00034368,0.01475970,0.02544595,0.01353296,0.00552021,-0.00689850
6/7/07,0.00944100,0.00034368,0.01475970,0.02425544,0.01218706,0.00486320,-0.00811033
6/8/07,0.00944076,0.00034368,0.01475970,0.02335460,0.01112771,0.00446096,-0.00963077
6/11/07,0.00949196,0.00034368,0.01475970,0.02261397,0.01019097,0.00404599,-0.01148961
6/12/07,0.00949172,0.00034368,0.01475970,0.02185858,0.00922508,0.00369148,-0.01359125
6/13/07,0.00949147,0.00034368,0.01475970,0.02145226,0.00851968,0.00339162,-0.01589316
6/14/07,0.00943930,0.00034368,0.01475970,0.02106161,0.00779433,0.00311983,-0.01845868
6/15/07,0.00943906,0.00034368,0.01475970,0.02075906,0.00714816,0.00284827,-0.02114082
6/18/07,0.00949025,0.00034368,0.01475970,0.02063372,0.00655233,0.00253716,-0.02405292
6/19/07,0.00949001,0.00034368,0.01475970,0.02046944,0.00594225,0.00212322,-0.02690832
6/20/07,0.00948976,0.00034368,0.01475970,0.02044123,0.00543405,0.00177898,-0.03001126
6/21/07,0.00943760,0.00034368,0.01475970,0.02049911,0.00492814,0.00129837,-0.03289788
6/22/07,0.00943736,0.00034368,0.01475970,0.02069261,0.00454955,0.00090918,-0.03596846
6/25/07,0.00948854,0.00034368,0.01475970,0.02098227,0.00420420,0.00044380,-0.03901629
6/26/07,0.00948830,0.00034368,0.01475970,0.02122366,0.00381081,-0.00011695,-0.04163782
6/27/07,0.00948806,0.00000000,0.01475970,0.02163071,0.00366838,-0.00051139,-0.04443496
6/28/07,0.00943590,0.00000000,0.01475970,0.02199657,0.00336545,-0.00118451,-0.04691578
6/29/07,0.00943566,0.00020143,0.01475970,0.02236223,0.00315163,-0.00180606,-0.04911350
7/2/07,0.00948684,0.00020143,0.02908434,0.02276945,0.00297178,-0.00243619,-0.05137683
7/3/07,0.00948659,0.00020143,0.01411629,0.02315003,0.00271263,-0.00323838,-0.05313015
7/5/07,0.00951206,0.00020143,0.01411629,0.02364239,0.00256073,-0.00391891,-0.05492345
7/6/07,0.00945991,0.00020143,0.01411629,0.02398114,0.00238636,-0.00475079,-0.05630196
7/9/07,0.00948513,0.00020143,0.01411629,0.02441047,0.00221021,-0.00563119,-0.05765478
7/10/07,0.00948489,0.00020143,0.01411629,0.02446093,0.00170516,-0.00689850,-0.05859322
7/11/07,0.00948464,0.00020143,0.01411629,0.02445931,0.00126433,-0.00811033,-0.05912537
7/12/07,0.00943251,0.00020143,0.01411629,0.02432037,0.00062083,-0.00963077,-0.05932664
7/13/07,0.00943227,0.00020143,0.01411629,0.02365865,-0.00040001,-0.01148961,-0.05907077
7/16/07,0.00948342,0.00020143,0.01411629,0.02283416,-0.00156600,-0.01359125,-0.05808488
7/17/07,0.00948318,0.00020143,0.01411629,0.02170001,-0.00293061,-0.01589316,-0.05671130
7/18/07,0.00948294,0.00020143,0.01411629,0.02025835,-0.00446219,-0.01845868,-0.05485224
7/19/07,0.00943081,0.00020143,0.01411629,0.01862542,-0.00613438,-0.02114082,-0.05255746
7/20/07,0.00943057,0.00020143,0.01411629,0.01670796,-0.00797029,-0.02405292,-0.04983784
7/23/07,0.00948172,0.00020143,0.01411629,0.01465970,-0.00977634,-0.02690832,-0.04704142
7/24/07,0.00948147,0.00020143,0.01411629,0.01234070,-0.01179556,-0.03001126,-0.04374862
7/25/07,0.00948123,0.00020143,0.01411629,0.00996206,-0.01369018,-0.03289788,-0.04053026
7/26/07,0.00942912,0.00020143,0.01411629,0.00736533,-0.01572875,-0.03596846,-0.03723684
7/27/07,0.00942887,0.00020143,0.01411629,0.00459386,-0.01785682,-0.03901629,-0.03356168
7/30/07,0.00948001,0.00066106,0.01411629,0.00204522,-0.01962648,-0.04163782,-0.03021301
7/31/07,0.00947977,0.00066106,0.01411629,-0.00062793,-0.02159289,-0.04443496,-0.02668445
8/1/07,0.00947953,0.00066106,0.01411629,-0.00323360,-0.02335753,-0.04691578,-0.02319122
8/2/07,0.00942742,0.00066106,0.01411629,-0.00567559,-0.02490130,-0.04911350,-0.01987808
8/3/07,0.00942718,0.00066106,0.01411629,-0.00821775,-0.02651285,-0.05137683,-0.01639174
8/6/07,0.00947831,0.00066106,0.01411629,-0.01042694,-0.02779989,-0.05313015,-0.01302965
8/7/07,0.00947806,0.00066106,0.01411629,-0.01281542,-0.02908964,-0.05492345,-0.00947461
8/8/07,0.00947782,0.00066106,0.01411629,-0.01484534,-0.03011878,-0.05630196,-0.00599503
8/9/07,0.00942572,0.00066106,0.01411629,-0.01692090,-0.03117429,-0.05765478,-0.00245369
8/10/07,0.00942548,0.00066106,0.01411629,-0.01875371,-0.03188924,-0.05859322,0.00100781
8/13/07,0.00947660,0.00066106,0.01411629,-0.02017351,-0.03225783,-0.05912537,0.00427153
8/14/07,0.00947636,0.00066106,0.01411629,-0.02141482,-0.03235836,-0.05932664,0.00708114
8/15/07,0.00947612,0.00066106,0.01411629,-0.02218961,-0.03205129,-0.05907077,0.00966061
8/16/07,0.00942403,0.00066106,0.01411629,-0.02243890,-0.03118396,-0.05808488,0.01163789
8/17/07,0.00942379,0.00066106,0.01411629,-0.02224202,-0.02994463,-0.05671130,0.01318352
8/20/07,0.00947490,0.00066106,0.01411629,-0.02159488,-0.02836887,-0.05485224,0.01440221
8/21/07,0.00947466,0.00066106,0.01411629,-0.02049584,-0.02644420,-0.05255746,0.01532417
8/22/07,0.00947441,0.00066106,0.01411629,-0.01896395,-0.02415303,-0.04983784,0.01587256
8/23/07,0.00942234,0.00066106,0.01411629,-0.01713380,-0.02176258,-0.04704142,0.01654316
8/24/07,0.00942209,0.00066106,0.01411629,-0.01483083,-0.01899845,-0.04374862,0.01682740
8/27/07,0.00947320,0.00000000,0.01411629,-0.01230953,-0.01616551,-0.04053026,0.01694077
8/28/07,0.00947296,0.00000000,0.01411629,-0.00971069,-0.01333211,-0.03723684,0.01713694
8/29/07,0.00947271,0.00000000,0.01411629,-0.00660472,-0.01007167,-0.03356168,0.01685089
8/30/07,0.00942064,0.00006735,0.01411629,-0.00360743,-0.00700984,-0.03021301,0.01664105
8/31/07,0.00942040,0.00006735,0.01411629,-0.00054783,-0.00380081,-0.02668445,0.01607036
9/4/07,0.00949716,0.00006735,0.01411629,0.00266981,-0.00052627,-0.02319122,0.01541097
9/5/07,0.00949692,0.00006735,0.01411629,0.00569512,0.00259293,-0.01987808,0.01434410
9/6/07,0.00949668,0.00006735,0.01411629,0.00898826,0.00584041,-0.01639174,0.01299098
9/7/07,0.00941871,0.00006735,0.01411629,0.01215646,0.00911343,-0.01302965,0.01113072
9/10/07,0.00946979,0.00006735,0.01411629,0.01558585,0.01249488,-0.00947461,0.00892847
9/11/07,0.00946955,0.00006735,0.01411629,0.01895293,0.01584860,-0.00599503,0.00644131
9/12/07,0.00946931,0.00006735,0.01411629,0.02236805,0.01925915,-0.00245369,0.00352955
9/13/07,0.00941726,0.00006735,0.01411629,0.02589062,0.02262360,0.00100781,0.00042688
9/14/07,0.00941702,0.00006735,0.01411629,0.02923085,0.02577408,0.00427153,-0.00281850
9/17/07,0.00946809,0.00006735,0.01411629,0.03242346,0.02857394,0.00708114,-0.00602588
9/18/07,0.00946785,0.00006735,0.01411629,0.03543765,0.03119344,0.00966061,-0.00929058
9/19/07,0.00946761,0.00006735,0.01411629,0.03804684,0.03331457,0.01163789,-0.01252117
9/20/07,0.00941557,0.00006735,0.01411629,0.04038582,0.03509600,0.01318352,-0.01561898
9/21/07,0.00941533,0.00006735,0.01411629,0.04243226,0.03656676,0.01440221,-0.01894803
9/24/07,0.00946639,0.00006735,0.01411629,0.04404727,0.03773424,0.01532417,-0.02229368
9/25/07,0.00946615,0.00006735,0.01411629,0.04540163,0.03860214,0.01587256,-0.02557384
9/26/07,0.00946591,0.00006735,0.01411629,0.04662094,0.03936134,0.01654316,-0.02915636
9/27/07,0.00941388,0.00006735,0.01411629,0.04749117,0.03985051,0.01682740,-0.03274310
9/28/07,0.00941364,-0.00024367,0.01411629,0.04801906,0.03997902,0.01694077,-0.03617323
10/1/07,0.00946469,-0.00024367,0.02530913,0.04863406,0.04015035,0.01713694,-0.03975288
10/2/07,0.00946445,-0.00024367,0.01103703,0.04891797,0.03982928,0.01685089,-0.04301544
10/3/07,0.00946421,-0.00024367,0.01103703,0.04914497,0.03942851,0.01664105,-0.04626404
10/4/07,0.00941219,-0.00024367,0.01103703,0.04933863,0.03873817,0.01607036,-0.04903306
10/5/07,0.00941195,-0.00024367,0.01103703,0.04939544,0.03790638,0.01541097,-0.05174132
10/8/07,0.00946299,-0.00024367,0.01103703,0.04930557,0.03663742,0.01434410,-0.05398120
10/9/07,0.00946275,-0.00024367,0.01103703,0.04885989,0.03517870,0.01299098,-0.05587436
10/10/07,0.00946251,-0.00024367,0.01103703,0.04819256,0.03324392,0.01113072,-0.05733317
10/11/07,0.00941050,-0.00024367,0.01103703,0.04704041,0.03090649,0.00892847,-0.05835216
10/12/07,0.00941026,-0.00024367,0.01103703,0.04573148,0.02839756,0.00644131,-0.05920391
10/15/07,0.00946130,-0.00024367,0.01103703,0.04400978,0.02550699,0.00352955,-0.05967329
10/16/07,0.00946105,-0.00024367,0.01103703,0.04188505,0.02237684,0.00042688,-0.05979557
10/17/07,0.00946081,-0.00024367,0.01103703,0.03965579,0.01913486,-0.00281850,-0.05967602
10/18/07,0.00940881,-0.00024367,0.01103703,0.03712565,0.01591721,-0.00602588,-0.05926206
