Date,Inflation 1yr,Total Jobs 30d,SPY 30d,XLF 30d,XLY 30d,XLP 30d,XLP next 30d
11/14/06,0.00951716,0.00083483,0.02351189,0.01593120,0.03366402,0.00822522,0.01658178
11/15/06,0.00946470,0.00083483,0.02318524,0.01575095,0.03274907,0.00830247,0.01713918
11/16/06,0.00946446,0.00083483,0.02288225,0.01577453,0.03184735,0.00827512,0.01766264
11/17/06,0.00946421,0.00083483,0.02257690,0.01570170,0.03092170,0.00821387,0.01826564
11/20/06,0.00951568,0.00083483,0.02225052,0.01567917,0.02995054,0.00813973,0.01880067
11/21/06,0.00951544,0.00083483,0.02189759,0.01565668,0.02899099,0.00799549,0.01939167
11/22/06,0.00946299,0.00083483,0.02158934,0.01569995,0.02805103,0.00792955,0.01988855
11/24/06,0.00948860,0.00083483,0.02134611,0.01575227,0.02722124,0.00786367,0.02024698
11/27/06,0.00954006,0.00083483,0.02111563,0.01590222,0.02641125,0.00793781,0.02056781
11/28/06,0.00951372,0.00000000,0.02102776,0.01619695,0.02581387,0.00818542,0.02078227
11/29/06,0.00946128,0.00054028,0.02098583,0.01658812,0.02528978,0.00857274,0.02084628
11/30/06,0.00946103,0.00054028,0.02097357,0.01712428,0.02491906,0.00906587,0.02083985
12/1/06,0.00946079,0.00054028,0.02091294,0.01761540,0.02455269,0.00963056,0.02078707
12/4/06,0.00951224,0.00054028,0.02087194,0.01829706,0.02427427,0.01031138,0.02068809
12/5/06,0.00951199,0.00054028,0.02074509,0.01889408,0.02404685,0.01098111,0.02053323
12/6/06,0.00945956,0.00054028,0.02056467,0.01951752,0.02370737,0.01168417,0.02036559
12/7/06,0.00945932,0.00054028,0.02034321,0.02011004,0.02342323,0.01232941,0.02015257
12/8/06,0.00945908,0.00054028,0.02009052,0.02063402,0.02306860,0.01297393,0.01991714
12/11/06,0.00951052,0.00054028,0.01982684,0.02126120,0.02279178,0.01365201,0.01966914
12/12/06,0.00951027,0.00054028,0.01951773,0.02171608,0.02241855,0.01428269,0.01934263
12/13/06,0.00945785,0.00054028,0.01917998,0.02227590,0.02215767,0.01486803,0.01903998
12/14/06,0.00945761,0.00054028,0.01883035,0.02271961,0.02186959,0.01548654,0.01871520
12/15/06,0.00945736,0.00054028,0.01843557,0.02319097,0.02157640,0.01603441,0.01833545
12/18/06,0.00950880,0.00054028,0.01798325,0.02353672,0.02135310,0.01658178,0.01800009
12/19/06,0.00950855,0.00054028,0.01756629,0.02391003,0.02121396,0.01713918,0.01743223
12/20/06,0.00945614,0.00054028,0.01706860,0.02415059,0.02107920,0.01766264,0.01699727
12/21/06,0.00945590,0.00054028,0.01663714,0.02439931,0.02103675,0.01826564,0.01636097
12/22/06,0.00945565,0.00054028,0.01617939,0.02455392,0.02112630,0.01880067,0.01566089
12/26/06,0.00953291,0.00054028,0.01578602,0.02474491,0.02121745,0.01939167,0.01496037
12/27/06,0.00953267,0.00054028,0.01538916,0.02482030,0.02138469,0.01988855,0.01411532
12/28/06,0.00945419,0.00000000,0.01491895,0.02477070,0.02150909,0.02024698,0.01321741
12/29/06,0.00945394,0.00094707,0.01443530,0.02462403,0.02161201,0.02056781,0.01231958
1/3/07,0.00955702,0.00094707,0.01395940,0.02434352,0.02170071,0.02078227,0.01134350
1/4/07,0.00955677,0.00094707,0.01350915,0.02401274,0.02180190,0.02084628,0.01032447
1/5/07,0.00947831,0.00094707,0.01304643,0.02347202,0.02188010,0.02083985,0.00918745
1/8/07,0.00952971,0.00094707,0.01272679,0.02301682,0.02197985,0.02078707,0.00812788
1/9/07,0.00952947,0.00094707,0.01241807,0.02240351,0.02216350,0.02068809,0.00694781
1/10/07,0.00952922,0.00094707,0.01221781,0.02182993,0.02232180,0.02053323,0.00580237
1/11/07,0.00947684,0.00094707,0.01208130,0.02124738,0.02258309,0.02036559,0.00461403
1/12/07,0.00947659,0.00094707,0.01200002,0.02060884,0.02279646,0.02015257,0.00340507
1/16/07,0.00955381,0.00094707,0.01190793,0.01998148,0.02301603,0.01991714,0.00220808
1/17/07,0.00955357,0.00094707,0.01186101,0.01927945,0.02308519,0.01966914,0.00096810
1/18/07,0.00955332,0.00094707,0.01184008,0.01862550,0.02323441,0.01934263,-0.00027015
1/19/07,0.00947488,0.00094707,0.01191163,0.01794609,0.02328192,0.01903998,-0.00150679
1/22/07,0.00952627,0.00094707,0.01203474,0.01735275,0.02328138,0.01871520,-0.00277415
1/23/07,0.00952602,0.00094707,0.01217321,0.01669819,0.02323324,0.01833545,-0.00388924
1/24/07,0.00952578,0.00094707,0.01244061,0.01618424,0.02317746,0.01800009,-0.00511186
1/25/07,0.00947341,0.00094707,0.01250418,0.01540956,0.02285332,0.01743223,-0.00608150
1/26/07,0.00947317,0.00094707,0.01276801,0.01492815,0.02257454,0.01699727,-0.00696425
1/29/07,0.00952455,0.00094707,0.01287820,0.01422801,0.02218774,0.01636097,-0.00771321
1/30/07,0.00952430,0.00297251,0.01294341,0.01360469,0.02163284,0.01566089,-0.00820804
1/31/07,0.00952406,0.00202353,0.01292745,0.01286519,0.02095829,0.01496037,-0.00846122
2/1/07,0.00947170,0.00202353,0.01288553,0.01214380,0.02018815,0.01411532,-0.00858908
2/2/07,0.00947146,0.00202353,0.01267530,0.01129678,0.01921793,0.01321741,-0.00839629
2/5/07,0.00952283,0.00202353,0.01243098,0.01044123,0.01816724,0.01231958,-0.00809050
2/6/07,0.00952258,0.00202353,0.01204601,0.00948645,0.01694985,0.01134350,-0.00751107
2/7/07,0.00952234,0.00202353,0.01151241,0.00842212,0.01556698,0.01032447,-0.00686213
2/8/07,0.00946999,0.00202353,0.01080910,0.00716054,0.01395298,0.00918745,-0.00588193
2/9/07,0.00946975,0.00202353,0.01000404,0.00583303,0.01224579,0.00812788,-0.00474521
2/12/07,0.00952111,0.00202353,0.00901484,0.00434123,0.01030699,0.00694781,-0.00344962
2/13/07,0.00952086,0.00202353,0.00792701,0.00274080,0.00828524,0.00580237,-0.00195233
2/14/07,0.00952062,0.00202353,0.00677238,0.00104019,0.00617292,0.00461403,-0.00029761
2/15/07,0.00946828,0.00202353,0.00546560,-0.00078730,0.00397788,0.00340507,0.00148268
2/16/07,0.00946804,0.00202353,0.00412942,-0.00268806,0.00169376,0.00220808,0.00336656
2/20/07,0.00954519,0.00202353,0.00266162,-0.00476870,-0.00057325,0.00096810,0.00539688
2/21/07,0.00954494,0.00202353,0.00112966,-0.00693040,-0.00293532,-0.00027015,0.00751928
2/22/07,0.00954469,0.00202353,-0.00049950,-0.00919196,-0.00535225,-0.00150679,0.00972404
2/23/07,0.00946633,0.00202353,-0.00222552,-0.01157933,-0.00780501,-0.00277415,0.01206615
2/26/07,0.00951767,0.00202353,-0.00384690,-0.01383628,-0.01014094,-0.00388924,0.01436736
2/27/07,0.00951742,0.00277122,-0.00568447,-0.01630489,-0.01262973,-0.00511186,0.01670592
2/28/07,0.00951718,0.00074618,-0.00723969,-0.01843163,-0.01486754,-0.00608150,0.01900038
3/1/07,0.00946486,0.00074618,-0.00877532,-0.02067331,-0.01700664,-0.00696425,0.02111680
3/2/07,0.00946462,0.00074618,-0.01011531,-0.02261087,-0.01894887,-0.00771321,0.02308657
3/5/07,0.00951595,0.00074618,-0.01131541,-0.02453553,-0.02074903,-0.00820804,0.02487583
3/6/07,0.00951571,0.00074618,-0.01217682,-0.02607545,-0.02215767,-0.00846122,0.02637974
3/7/07,0.00951546,0.00074618,-0.01292914,-0.02758424,-0.02343205,-0.00858908,0.02773499
3/8/07,0.00946315,0.00074618,-0.01339453,-0.02875033,-0.02440948,-0.00839629,0.02886164
3/9/07,0.00946291,0.00074618,-0.01368743,-0.02978983,-0.02517088,-0.00809050,0.02982803
3/12/07,0.00951423,0.00074618,-0.01364629,-0.03046724,-0.02558291,-0.00751107,0.03056285
3/13/07,0.00951399,0.00074618,-0.01345103,-0.03097151,-0.02579701,-0.00686213,0.03108080
3/14/07,0.00951374,0.00074618,-0.01285957,-0.03100780,-0.02559809,-0.00588193,0.03140385
3/15/07,0.00946145,0.00074618,-0.01207167,-0.03080678,-0.02510297,-0.00474521,0.03144234
3/16/07,0.00946120,0.00074618,-0.01098690,-0.03021484,-0.02433402,-0.00344962,0.03126647
3/19/07,0.00951252,0.00074618,-0.00961348,-0.02929404,-0.02323322,-0.00195233,0.03095256
3/20/07,0.00951227,0.00074618,-0.00805046,-0.02814698,-0.02190232,-0.00029761,0.03038227
3/21/07,0.00951203,0.00074618,-0.00625999,-0.02661622,-0.02033564,0.00148268,0.02965530
3/22/07,0.00945974,0.00074618,-0.00432369,-0.02496760,-0.01857800,0.00336656,0.02880528
3/23/07,0.00945949,0.00074618,-0.00214687,-0.02288631,-0.01657062,0.00539688,0.02784311
3/26/07,0.00951080,0.00074618,0.00018792,-0.02064959,-0.01436446,0.00751928,0.02666177
3/27/07,0.00951055,0.00000000,0.00272417,-0.01810057,-0.01194301,0.00972404,0.02542627
3/28/07,0.00951031,0.00000000,0.00541556,-0.01538027,-0.00931037,0.01206615,0.02412576
3/29/07,0.00945803,0.00000000,0.00811400,-0.01257071,-0.00662433,0.01436736,0.02276253
3/30/07,0.00945779,0.00055887,0.01098106,-0.00952081,-0.00374155,0.01670592,0.02137305
4/2/07,0.00950908,0.00055887,0.01381610,-0.00651237,-0.00091428,0.01900038,0.01995668
4/3/07,0.00950884,0.00055887,0.01662368,-0.00335304,0.00192165,0.02111680,0.01863254
4/4/07,0.00950859,0.00055887,0.01928170,-0.00030189,0.00455774,0.02308657,0.01730353
4/5/07,0.00945633,0.00055887,0.02189903,0.00285137,0.00715185,0.02487583,0.01610900
4/9/07,0.00953338,0.00055887,0.02434964,0.00587274,0.00955226,0.02637974,0.01495316
4/10/07,0.00953313,0.00055887,0.02667673,0.00892120,0.01182664,0.02773499,0.01395156
4/11/07,0.00953289,0.00055887,0.02892142,0.01202132,0.01394097,0.02886164,0.01292347
4/12/07,0.00953264,0.00055887,0.03105981,0.01504504,0.01600126,0.02982803,0.01203885
4/13/07,0.00948038,0.00055887,0.03293793,0.01789483,0.01773609,0.03056285,0.01116953
4/16/07,0.00953166,0.00055887,0.03473106,0.02075337,0.01929905,0.03108080,0.01035840
4/17/07,0.00953142,0.00055887,0.03620922,0.02322553,0.02060566,0.03140385,0.00965589
4/18/07,0.00953117,0.00055887,0.03752343,0.02557063,0.02162748,0.03144234,0.00893588
4/19/07,0.00945292,0.00055887,0.03857561,0.02761841,0.02239890,0.03126647,0.00838916
4/20/07,0.00945267,0.00055887,0.03947119,0.02946922,0.02299410,0.03095256,0.00786536
4/23/07,0.00950394,0.00055887,0.04019067,0.03118319,0.02340188,0.03038227,0.00736649
4/24/07,0.00950370,0.00055887,0.04068806,0.03256005,0.02357610,0.02965530,0.00698607
4/25/07,0.00950345,0.00055887,0.04111916,0.03394094,0.02369797,0.02880528,0.00662828
4/26/07,0.00945121,0.00055887,0.04135185,0.03502086,0.02359259,0.02784311,0.00623960
4/27/07,0.00945097,0.00177540,0.04146946,0.03595078,0.02334667,0.02666177,0.00586338
4/30/07,0.00950223,0.00121585,0.04136658,0.03660782,0.02292023,0.02542627,0.00545643
5/1/07,0.00950198,0.00121585,0.04117891,0.03715429,0.02236863,0.02412576,0.00501679
5/2/07,0.00950174,0.00121585,0.04086453,0.03750873,0.02176988,0.02276253,0.00455394
5/3/07,0.00944951,0.00121585,0.04040316,0.03763188,0.02101715,0.02137305,0.00404853
5/4/07,0.00944927,0.00121585,0.03982038,0.03755539,0.02023963,0.01995668,0.00356510
5/7/07,0.00950052,0.00121585,0.03906245,0.03722303,0.01933772,0.01863254,0.00309149
5/8/07,0.00950027,0.00121585,0.03829518,0.03672808,0.01851684,0.01730353,0.00264943
5/9/07,0.00950003,0.00121585,0.03743160,0.03604395,0.01764537,0.01610900,0.00212381
5/10/07,0.00944781,0.00121585,0.03636657,0.03504337,0.01674334,0.01495316,0.00165114
5/11/07,0.00944756,0.00121585,0.03536061,0.03401189,0.01583552,0.01395156,0.00105225
5/14/07,0.00949880,0.00121585,0.03420291,0.03265470,0.01497594,0.01292347,0.00053741
5/15/07,0.00949856,0.00121585,0.03300688,0.03109614,0.01411105,0.01203885,0.00001109
5/16/07,0.00949831,0.00121585,0.03184828,0.02958108,0.01332373,0.01116953,-0.00052454
5/17/07,0.00944610,0.00121585,0.03064081,0.02787659,0.01265986,0.01035840,-0.00093361
5/18/07,0.00944586,0.00121585,0.02946879,0.02620859,0.01209173,0.00965589,-0.00137352
5/21/07,0.00949709,0.00121585,0.02826172,0.02445681,0.01150866,0.00893588,-0.00172765
5/22/07,0.00949685,0.00121585,0.02705036,0.02268682,0.01102728,0.00838916,-0.00209132
5/23/07,0.00949660,0.00121585,0.02582142,0.02087722,0.01055934,0.00786536,-0.00249532
5/24/07,0.00944440,0.00121585,0.02446782,0.01886486,0.00996845,0.00736649,-0.00279458
5/25/07,0.00944416,0.00000000,0.02323424,0.01697577,0.00956784,0.00698607,-0.00317719
5/29/07,0.00952111,0.00000000,0.02188030,0.01491190,0.00903747,0.00662828,-0.00347642
5/30/07,0.00952087,0.00034368,0.02054308,0.01281079,0.00854179,0.00623960,-0.00377575
5/31/07,0.00952062,0.00034368,0.01912691,0.01064363,0.00796208,0.00586338,-0.00401126
6/1/07,0.00944246,0.00034368,0.01771025,0.00848248,0.00736284,0.00545643,-0.00406845
6/4/07,0.00949367,0.00034368,0.01625061,0.00622952,0.00674293,0.00501679,-0.00412371
6/5/07,0.00949343,0.00034368,0.01484766,0.00406274,0.00610206,0.00455394,-0.00403145
6/6/07,0.00949318,0.00034368,0.01353296,0.00197293,0.00552021,0.00404853,-0.00408222
6/7/07,0.00944100,0.00034368,0.01218706,-0.00012613,0.00486320,0.00356510,-0.00398542
6/8/07,0.00944076,0.00034368,0.01112771,-0.00199737,0.00446096,0.00309149,-0.00398385
6/11/07,0.00949196,0.00034368,0.01019097,-0.00370662,0.00404599,0.00264943,-0.00411808
6/12/07,0.00949172,0.00034368,0.00922508,-0.00547150,0.00369148,0.00212381,-0.00424298
6/13/07,0.00949147,0.00034368,0.00851968,-0.00699207,0.00339162,0.00165114,-0.00444401
6/14/07,0.00943930,0.00034368,0.00779433,-0.00850133,0.00311983,0.00105225,-0.00465715
6/15/07,0.00943906,0.00034368,0.00714816,-0.00998986,0.00284827,0.00053741,-0.00493470
6/18/07,0.00949025,0.00034368,0.00655233,-0.01138828,0.00253716,0.00001109,-0.00530748
6/19/07,0.00949001,0.00034368,0.00594225,-0.01283082,0.00212322,-0.00052454,-0.00569240
6/20/07,0.00948976,0.00034368,0.00543405,-0.01424787,0.00177898,-0.00093361,-0.00615340
6/21/07,0.00943760,0.00034368,0.00492814,-0.01572818,0.00129837,-0.00137352,-0.00658598
6/22/07,0.00943736,0.00034368,0.00454955,-0.01711353,0.00090918,-0.00172765,-0.00709258
6/25/07,0.00948854,0.00034368,0.00420420,-0.01850997,0.00044380,-0.00209132,-0.00758730
6/26/07,0.00948830,0.00034368,0.00381081,-0.01995694,-0.00011695,-0.00249532,-0.00786319
6/27/07,0.00948806,0.00000000,0.00366838,-0.02116127,-0.00051139,-0.00279458,-0.00823200
6/28/07,0.00943590,0.00000000,0.00336545,-0.02262312,-0.00118451,-0.00317719,-0.00841990
6/29/07,0.00943566,0.00020143,0.00315163,-0.02393717,-0.00180606,-0.00347642,-0.00853408
7/2/07,0.00948684,0.00020143,0.00297178,-0.02529065,-0.00243619,-0.00377575,-0.00876949
7/3/07,0.00948659,0.00020143,0.00271263,-0.02678883,-0.00323838,-0.00401126,-0.00882621
7/5/07,0.00951206,0.00020143,0.00256073,-0.02809909,-0.00391891,-0.00406845,-0.00914491
7/6/07,0.00945991,0.00020143,0.00238636,-0.02954879,-0.00475079,-0.00412371,-0.00930899
7/9/07,0.00948513,0.00020143,0.00221021,-0.03089068,-0.00563119,-0.00403145,-0.00974694
7/10/07,0.00948489,0.00020143,0.00170516,-0.03256760,-0.00689850,-0.00408222,-0.00997536
7/11/07,0.00948464,0.00020143,0.00126433,-0.03407858,-0.00811033,-0.00398542,-0.01012346
7/12/07,0.00943251,0.00020143,0.00062083,-0.03579171,-0.00963077,-0.00398385,-0.01020754
7/13/07,0.00943227,0.00020143,-0.00040001,-0.03774854,-0.01148961,-0.00411808,-0.01007725
7/16/07,0.00948342,0.00020143,-0.00156600,-0.03982046,-0.01359125,-0.00424298,-0.00969125
7/17/07,0.00948318,0.00020143,-0.00293061,-0.04189676,-0.01589316,-0.00444401,-0.00916437
7/18/07,0.00948294,0.00020143,-0.00446219,-0.04406375,-0.01845868,-0.00465715,-0.00847455
7/19/07,0.00943081,0.00020143,-0.00613438,-0.04621470,-0.02114082,-0.00493470,-0.00758051
7/20/07,0.00943057,0.00020143,-0.00797029,-0.04829298,-0.02405292,-0.00530748,-0.00657549
7/23/07,0.00948172,0.00020143,-0.00977634,-0.05016108,-0.02690832,-0.00569240,-0.00545905
7/24/07,0.00948147,0.00020143,-0.01179556,-0.05202218,-0.03001126,-0.00615340,-0.00413945
7/25/07,0.00948123,0.00020143,-0.01369018,-0.05350983,-0.03289788,-0.00658598,-0.00284919
7/26/07,0.00942912,0.00020143,-0.01572875,-0.05501884,-0.03596846,-0.00709258,-0.00153318
7/27/07,0.00942887,0.00020143,-0.01785682,-0.05642235,-0.03901629,-0.00758730,-0.00009779
7/30/07,0.00948001,0.00066106,-0.01962648,-0.05728958,-0.04163782,-0.00786319,0.00124272
7/31/07,0.00947977,0.00066106,-0.02159289,-0.05830540,-0.04443496,-0.00823200,0.00257457
8/1/07,0.00947953,0.00066106,-0.02335753,-0.05883593,-0.04691578,-0.00841990,0.00397995
8/2/07,0.00942742,0.00066106,-0.02490130,-0.05899446,-0.04911350,-0.00853408,0.00528936
8/3/07,0.00942718,0.00066106,-0.02651285,-0.05916219,-0.05137683,-0.00876949,0.00679334
8/6/07,0.00947831,0.00066106,-0.02779989,-0.05871435,-0.05313015,-0.00882621,0.00834152
8/7/07,0.00947806,0.00066106,-0.02908964,-0.05831127,-0.05492345,-0.00914491,0.01018198
8/8/07,0.00947782,0.00066106,-0.03011878,-0.05749652,-0.05630196,-0.00930899,0.01201541
8/9/07,0.00942572,0.00066106,-0.03117429,-0.05681318,-0.05765478,-0.00974694,0.01405828
8/10/07,0.00942548,0.00066106,-0.03188924,-0.05565676,-0.05859322,-0.00997536,0.01612651
8/13/07,0.00947660,0.00066106,-0.03225783,-0.05416210,-0.05912537,-0.01012346,0.01814063
8/14/07,0.00947636,0.00066106,-0.03235836,-0.05236498,-0.05932664,-0.01020754,0.01999202
8/15/07,0.00947612,0.00066106,-0.03205129,-0.05017621,-0.05907077,-0.01007725,0.02178648
8/16/07,0.00942403,0.00066106,-0.03118396,-0.04740085,-0.05808488,-0.00969125,0.02331941
8/17/07,0.00942379,0.00066106,-0.02994463,-0.04438003,-0.05671130,-0.00916437,0.02472725
8/20/07,0.00947490,0.00066106,-0.02836887,-0.04124464,-0.05485224,-0.00847455,0.02595843
8/21/07,0.00947466,0.00066106,-0.02644420,-0.03782637,-0.05255746,-0.00758051,0.02704374
8/22/07,0.00947441,0.00066106,-0.02415303,-0.03441879,-0.04983784,-0.00657549,0.02796219
8/23/07,0.00942234,0.00066106,-0.02176258,-0.03106520,-0.04704142,-0.00545905,0.02884549
8/24/07,0.00942209,0.00066106,-0.01899845,-0.02759852,-0.04374862,-0.00413945,0.02954044
8/27/07,0.00947320,0.00000000,-0.01616551,-0.02429102,-0.04053026,-0.00284919,0.03009209
8/28/07,0.00947296,0.00000000,-0.01333211,-0.02113054,-0.03723684,-0.00153318,0.03058627
8/29/07,0.00947271,0.00000000,-0.01007167,-0.01763858,-0.03356168,-0.00009779,0.03088625
8/30/07,0.00942064,0.00006735,-0.00700984,-0.01454745,-0.03021301,0.00124272,0.03109699
8/31/07,0.00942040,0.00006735,-0.00380081,-0.01135198,-0.02668445,0.00257457,0.03123004
9/4/07,0.00949716,0.00006735,-0.00052627,-0.00822094,-0.02319122,0.00397995,0.03125114
9/5/07,0.00949692,0.00006735,0.00259293,-0.00538822,-0.01987808,0.00528936,0.03101544
9/6/07,0.00949668,0.00006735,0.00584041,-0.00245871,-0.01639174,0.00679334,0.03067821
9/7/07,0.00941871,0.00006735,0.00911343,0.00047779,-0.01302965,0.00834152,0.03009295
9/10/07,0.00946979,0.00006735,0.01249488,0.00352403,-0.00947461,0.01018198,0.02921616
9/11/07,0.00946955,0.00006735,0.01584860,0.00658126,-0.00599503,0.01201541,0.02825090
9/12/07,0.00946931,0.00006735,0.01925915,0.00968120,-0.00245369,0.01405828,0.02707292
9/13/07,0.00941726,0.00006735,0.02262360,0.01274981,0.00100781,0.01612651,0.02581261
9/14/07,0.00941702,0.00006735,0.02577408,0.01548454,0.00427153,0.01814063,0.02452317
9/17/07,0.00946809,0.00006735,0.02857394,0.01778121,0.00708114,0.01999202,0.02330297
9/18/07,0.00946785,0.00006735,0.03119344,0.01987472,0.00966061,0.02178648,0.02205515
9/19/07,0.00946761,0.00006735,0.03331457,0.02149739,0.01163789,0.02331941,0.02089815
9/20/07,0.00941557,0.00006735,0.03509600,0.02272357,0.01318352,0.02472725,0.01984915
9/21/07,0.00941533,0.00006735,0.03656676,0.02388345,0.01440221,0.02595843,0.01872351
9/24/07,0.00946639,0.00006735,0.03773424,0.02467206,0.01532417,0.02704374,0.01772594
9/25/07,0.00946615,0.00006735,0.03860214,0.02540812,0.01587256,0.02796219,0.01679301
9/26/07,0.00946591,0.00006735,0.03936134,0.02615035,0.01654316,0.02884549,0.01588462
9/27/07,0.00941388,0.00006735,0.03985051,0.02675049,0.01682740,0.02954044,0.01503250
9/28/07,0.00941364,-0.00024367,0.03997902,0.02695394,0.01694077,0.03009209,0.01435045
10/1/07,0.00946469,-0.00024367,0.04015035,0.02725361,0.01713694,0.03058627,0.01370273
10/2/07,0.00946445,-0.00024367,0.03982928,0.02685998,0.01685089,0.03088625,0.01326424
10/3/07,0.00946421,-0.00024367,0.03942851,0.02629493,0.01664105,0.03109699,0.01286203
10/4/07,0.00941219,-0.00024367,0.03873817,0.02519451,0.01607036,0.03123004,0.01275984
10/5/07,0.00941195,-0.00024367,0.03790638,0.02382996,0.01541097,0.03125114,0.01260846
10/8/07,0.00946299,-0.00024367,0.03663742,0.02161354,0.01434410,0.03101544,0.01271837
10/9/07,0.00946275,-0.00024367,0.03517870,0.01915603,0.01299098,0.03067821,0.01300542
10/10/07,0.00946251,-0.00024367,0.03324392,0.01586187,0.01113072,0.03009295,0.01344971
10/11/07,0.00941050,-0.00024367,0.03090649,0.01199996,0.00892847,0.02921616,0.01406360
10/12/07,0.00941026,-0.00024367,0.02839756,0.00778517,0.00644131,0.02825090,0.01474188
10/15/07,0.00946130,-0.00024367,0.02550699,0.00304493,0.00352955,0.02707292,0.01547262
10/16/07,0.00946105,-0.00024367,0.02237684,-0.00195338,0.00042688,0.02581261,0.01630541
10/17/07,0.00946081,-0.00024367,0.01913486,-0.00709273,-0.00281850,0.02452317,0.01704714
10/18/07,0.00940881,-0.00024367,0.01591721,-0.01220254,-0.00602588,0.02330297,0.01796860
