Date,Inflation 1yr,GNP 90d,Total Jobs 30d,XLY 30d,XLU 30d,XLE 30d,XLE next 30d
11/10/06,0.00946593,0.01205588,0.00083483,0.03556405,0.03199998,-0.00131243,0.00812943
11/13/06,0.00951741,0.01205588,0.00083483,0.03458518,0.03131694,0.00177602,0.00930958
11/14/06,0.00951716,0.01205588,0.00083483,0.03366402,0.03067332,0.00459738,0.01074468
11/15/06,0.00946470,0.01205588,0.00083483,0.03274907,0.02987018,0.00704302,0.01266166
11/16/06,0.00946446,0.01205588,0.00083483,0.03184735,0.02919250,0.00916847,0.01483040
11/17/06,0.00946421,0.01205588,0.00083483,0.03092170,0.02849970,0.01070976,0.01745181
11/20/06,0.00951568,0.01205588,0.00083483,0.02995054,0.02786752,0.01188699,0.02044613
11/21/06,0.00951544,0.01205588,0.00083483,0.02899099,0.02733526,0.01271489,0.02371966
11/22/06,0.00946299,0.01205588,0.00083483,0.02805103,0.02692817,0.01299636,0.02718060
11/24/06,0.00948860,0.01205588,0.00083483,0.02722124,0.02666716,0.01313437,0.03072124
11/27/06,0.00954006,0.01205588,0.00083483,0.02641125,0.02651422,0.01285562,0.03441445
11/28/06,0.00951372,0.01205588,0.00000000,0.02581387,0.02648552,0.01247654,0.03806605
11/29/06,0.00946128,0.01205588,0.00054028,0.02528978,0.02656388,0.01176537,0.04177582
11/30/06,0.00946103,0.01205588,0.00054028,0.02491906,0.02668087,0.01097013,0.04542886
12/1/06,0.00946079,0.01205588,0.00054028,0.02455269,0.02665223,0.01023307,0.04891908
12/4/06,0.00951224,0.01205588,0.00054028,0.02427427,0.02675572,0.00920873,0.05232137
12/5/06,0.00951199,0.01205588,0.00054028,0.02404685,0.02674658,0.00842077,0.05560740
12/6/06,0.00945956,0.01205588,0.00054028,0.02370737,0.02660772,0.00768883,0.05860852
12/7/06,0.00945932,0.01205588,0.00054028,0.02342323,0.02642152,0.00717674,0.06125973
12/8/06,0.00945908,0.01205588,0.00054028,0.02306860,0.02600372,0.00681610,0.06368854
12/11/06,0.00951052,0.01205588,0.00054028,0.02279178,0.02559457,0.00680631,0.06568482
12/12/06,0.00951027,0.01205588,0.00054028,0.02241855,0.02499079,0.00695342,0.06743451
12/13/06,0.00945785,0.01205588,0.00054028,0.02215767,0.02429624,0.00746289,0.06881402
12/14/06,0.00945761,0.01205588,0.00054028,0.02186959,0.02344611,0.00812943,0.06989292
12/15/06,0.00945736,0.01205588,0.00054028,0.02157640,0.02256074,0.00930958,0.07052613
12/18/06,0.00950880,0.01205588,0.00054028,0.02135310,0.02152772,0.01074468,0.07088664
12/19/06,0.00950855,0.01205588,0.00054028,0.02121396,0.02046989,0.01266166,0.07083304
12/20/06,0.00945614,0.01205588,0.00054028,0.02107920,0.01930335,0.01483040,0.07054168
12/21/06,0.00945590,0.01205588,0.00054028,0.02103675,0.01804749,0.01745181,0.06994878
12/22/06,0.00945565,0.01205588,0.00054028,0.02112630,0.01667457,0.02044613,0.06917292
12/26/06,0.00953291,0.01205588,0.00054028,0.02121745,0.01526653,0.02371966,0.06828247
12/27/06,0.00953267,0.01205588,0.00054028,0.02138469,0.01375982,0.02718060,0.06716288
12/28/06,0.00945419,0.01205588,0.00000000,0.02150909,0.01209224,0.03072124,0.06621322
12/29/06,0.00945394,0.01205588,0.00094707,0.02161201,0.01043545,0.03441445,0.06504469
1/3/07,0.00955702,0.02408075,0.00094707,0.02170071,0.00871827,0.03806605,0.06405385
1/4/07,0.00955677,0.01188163,0.00094707,0.02180190,0.00712068,0.04177582,0.06293166
1/5/07,0.00947831,0.01188163,0.00094707,0.02188010,0.00550052,0.04542886,0.06195948
1/8/07,0.00952971,0.01188163,0.00094707,0.02197985,0.00416488,0.04891908,0.06104646
1/9/07,0.00952947,0.01188163,0.00094707,0.02216350,0.00297844,0.05232137,0.06020404
1/10/07,0.00952922,0.01188163,0.00094707,0.02232180,0.00196852,0.05560740,0.05939766
1/11/07,0.00947684,0.01188163,0.00094707,0.02258309,0.00130264,0.05860852,0.05863369
1/12/07,0.00947659,0.01188163,0.00094707,0.02279646,0.00078520,0.06125973,0.05804054
1/16/07,0.00955381,0.01188163,0.00094707,0.02301603,0.00056924,0.06368854,0.05757922
1/17/07,0.00955357,0.01188163,0.00094707,0.02308519,0.00064215,0.06568482,0.05705581
1/18/07,0.00955332,0.01188163,0.00094707,0.02323441,0.00095092,0.06743451,0.05687213
1/19/07,0.00947488,0.01188163,0.00094707,0.02328192,0.00153161,0.06881402,0.05673898
1/22/07,0.00952627,0.01188163,0.00094707,0.02328138,0.00234969,0.06989292,0.05682206
1/23/07,0.00952602,0.01188163,0.00094707,0.02323324,0.00350023,0.07052613,0.05707545
1/24/07,0.00952578,0.01188163,0.00094707,0.02317746,0.00492089,0.07088664,0.05745831
1/25/07,0.00947341,0.01188163,0.00094707,0.02285332,0.00638574,0.07083304,0.05776025
1/26/07,0.00947317,0.01188163,0.00094707,0.02257454,0.00824618,0.07054168,0.05818136
1/29/07,0.00952455,0.01188163,0.00094707,0.02218774,0.01022619,0.06994878,0.05840019
1/30/07,0.00952430,0.01188163,0.00297251,0.02163284,0.01236478,0.06917292,0.05866819
1/31/07,0.00952406,0.01188163,0.00202353,0.02095829,0.01466023,0.06828247,0.05861333
2/1/07,0.00947170,0.01188163,0.00202353,0.02018815,0.01706554,0.06716288,0.05881449
2/2/07,0.00947146,0.01188163,0.00202353,0.01921793,0.01954797,0.06621322,0.05864111
2/5/07,0.00952283,0.01188163,0.00202353,0.01816724,0.02210450,0.06504469,0.05855580
2/6/07,0.00952258,0.01188163,0.00202353,0.01694985,0.02462821,0.06405385,0.05820230
2/7/07,0.00952234,0.01188163,0.00202353,0.01556698,0.02702364,0.06293166,0.05772700
2/8/07,0.00946999,0.01188163,0.00202353,0.01395298,0.02927497,0.06195948,0.05710875
2/9/07,0.00946975,0.01188163,0.00202353,0.01224579,0.03136739,0.06104646,0.05639257
2/12/07,0.00952111,0.01188163,0.00202353,0.01030699,0.03320942,0.06020404,0.05562308
2/13/07,0.00952086,0.01188163,0.00202353,0.00828524,0.03486530,0.05939766,0.05475543
2/14/07,0.00952062,0.01188163,0.00202353,0.00617292,0.03626852,0.05863369,0.05399175
2/15/07,0.00946828,0.01188163,0.00202353,0.00397788,0.03745443,0.05804054,0.05335327
2/16/07,0.00946804,0.01188163,0.00202353,0.00169376,0.03848808,0.05757922,0.05251073
2/20/07,0.00954519,0.01188163,0.00202353,-0.00057325,0.03929645,0.05705581,0.05179326
2/21/07,0.00954494,0.01188163,0.00202353,-0.00293532,0.03991594,0.05687213,0.05085355
2/22/07,0.00954469,0.01188163,0.00202353,-0.00535225,0.04029135,0.05673898,0.04993319
2/23/07,0.00946633,0.01188163,0.00202353,-0.00780501,0.04046196,0.05682206,0.04876995
2/26/07,0.00951767,0.01188163,0.00202353,-0.01014094,0.04058273,0.05707545,0.04764714
2/27/07,0.00951742,0.01188163,0.00277122,-0.01262973,0.04020108,0.05745831,0.04640533
2/28/07,0.00951718,0.01188163,0.00074618,-0.01486754,0.03986000,0.05776025,0.04534396
3/1/07,0.00946486,0.01188163,0.00074618,-0.01700664,0.03944036,0.05818136,0.04441473
3/2/07,0.00946462,0.01188163,0.00074618,-0.01894887,0.03885752,0.05840019,0.04351796
3/5/07,0.00951595,0.01188163,0.00074618,-0.02074903,0.03822061,0.05866819,0.04255921
3/6/07,0.00951571,0.01188163,0.00074618,-0.02215767,0.03773303,0.05861333,0.04200087
3/7/07,0.00951546,0.01188163,0.00074618,-0.02343205,0.03717535,0.05881449,0.04120152
3/8/07,0.00946315,0.01188163,0.00074618,-0.02440948,0.03677903,0.05864111,0.04052399
3/9/07,0.00946291,0.01188163,0.00074618,-0.02517088,0.03640235,0.05855580,0.03980404
3/12/07,0.00951423,0.01188163,0.00074618,-0.02558291,0.03624862,0.05820230,0.03898863
3/13/07,0.00951399,0.01188163,0.00074618,-0.02579701,0.03616090,0.05772700,0.03821140
3/14/07,0.00951374,0.01188163,0.00074618,-0.02559809,0.03638072,0.05710875,0.03741342
3/15/07,0.00946145,0.01188163,0.00074618,-0.02510297,0.03673475,0.05639257,0.03650730
3/16/07,0.00946120,0.01188163,0.00074618,-0.02433402,0.03731837,0.05562308,0.03520204
3/19/07,0.00951252,0.01188163,0.00074618,-0.02323322,0.03803511,0.05475543,0.03382775
3/20/07,0.00951227,0.01188163,0.00074618,-0.02190232,0.03894302,0.05399175,0.03215553
3/21/07,0.00951203,0.01188163,0.00074618,-0.02033564,0.03994660,0.05335327,0.03004492
3/22/07,0.00945974,0.01188163,0.00074618,-0.01857800,0.04103451,0.05251073,0.02765637
3/23/07,0.00945949,0.01188163,0.00074618,-0.01657062,0.04213766,0.05179326,0.02493199
3/26/07,0.00951080,0.01188163,0.00074618,-0.01436446,0.04330725,0.05085355,0.02222943
3/27/07,0.00951055,0.01188163,0.00000000,-0.01194301,0.04452172,0.04993319,0.01913124
3/28/07,0.00951031,0.01188163,0.00000000,-0.00931037,0.04591753,0.04876995,0.01580846
3/29/07,0.00945803,0.01188163,0.00000000,-0.00662433,0.04724475,0.04764714,0.01238229
3/30/07,0.00945779,0.01188163,0.00055887,-0.00374155,0.04860656,0.04640533,0.00858511
4/2/07,0.00950908,0.02681669,0.00055887,-0.00091428,0.05008596,0.04534396,0.00490075
4/3/07,0.00950884,0.02681669,0.00055887,0.00192165,0.05137983,0.04441473,0.00081705
4/4/07,0.00950859,0.02681669,0.00055887,0.00455774,0.05256881,0.04351796,-0.00342729
4/5/07,0.00945633,0.01475970,0.00055887,0.00715185,0.05366775,0.04255921,-0.00729204
4/9/07,0.00953338,0.01475970,0.00055887,0.00955226,0.05456844,0.04200087,-0.01146010
4/10/07,0.00953313,0.01475970,0.00055887,0.01182664,0.05528428,0.04120152,-0.01540214
4/11/07,0.00953289,0.01475970,0.00055887,0.01394097,0.05580347,0.04052399,-0.01905738
4/12/07,0.00953264,0.01475970,0.00055887,0.01600126,0.05624711,0.03980404,-0.02262009
4/13/07,0.00948038,0.01475970,0.00055887,0.01773609,0.05638153,0.03898863,-0.02569517
4/16/07,0.00953166,0.01475970,0.00055887,0.01929905,0.05641041,0.03821140,-0.02858071
4/17/07,0.00953142,0.01475970,0.00055887,0.02060566,0.05622891,0.03741342,-0.03099514
4/18/07,0.00953117,0.01475970,0.00055887,0.02162748,0.05588216,0.03650730,-0.03323906
4/19/07,0.00945292,0.01475970,0.00055887,0.02239890,0.05529578,0.03520204,-0.03492498
4/20/07,0.00945267,0.01475970,0.00055887,0.02299410,0.05461709,0.03382775,-0.03607855
4/23/07,0.00950394,0.01475970,0.00055887,0.02340188,0.05369118,0.03215553,-0.03663621
4/24/07,0.00950370,0.01475970,0.00055887,0.02357610,0.05257983,0.03004492,-0.03663820
4/25/07,0.00950345,0.01475970,0.00055887,0.02369797,0.05131322,0.02765637,-0.03592968
4/26/07,0.00945121,0.01475970,0.00055887,0.02359259,0.04992948,0.02493199,-0.03440480
4/27/07,0.00945097,0.01475970,0.00177540,0.02334667,0.04841729,0.02222943,-0.03235710
4/30/07,0.00950223,0.01475970,0.00121585,0.02292023,0.04674797,0.01913124,-0.02965740
5/1/07,0.00950198,0.01475970,0.00121585,0.02236863,0.04497905,0.01580846,-0.02617173
5/2/07,0.00950174,0.01475970,0.00121585,0.02176988,0.04299881,0.01238229,-0.02232855
5/3/07,0.00944951,0.01475970,0.00121585,0.02101715,0.04096864,0.00858511,-0.01764977
5/4/07,0.00944927,0.01475970,0.00121585,0.02023963,0.03873016,0.00490075,-0.01270824
5/7/07,0.00950052,0.01475970,0.00121585,0.01933772,0.03631496,0.00081705,-0.00758615
5/8/07,0.00950027,0.01475970,0.00121585,0.01851684,0.03383215,-0.00342729,-0.00166719
5/9/07,0.00950003,0.01475970,0.00121585,0.01764537,0.03126541,-0.00729204,0.00408983
5/10/07,0.00944781,0.01475970,0.00121585,0.01674334,0.02848186,-0.01146010,0.01012247
5/11/07,0.00944756,0.01475970,0.00121585,0.01583552,0.02570211,-0.01540214,0.01626228
5/14/07,0.00949880,0.01475970,0.00121585,0.01497594,0.02278518,-0.01905738,0.02206438
5/15/07,0.00949856,0.01475970,0.00121585,0.01411105,0.01978476,-0.02262009,0.02791304
5/16/07,0.00949831,0.01475970,0.00121585,0.01332373,0.01659456,-0.02569517,0.03359163
5/17/07,0.00944610,0.01475970,0.00121585,0.01265986,0.01340882,-0.02858071,0.03925047
5/18/07,0.00944586,0.01475970,0.00121585,0.01209173,0.01000210,-0.03099514,0.04466268
5/21/07,0.00949709,0.01475970,0.00121585,0.01150866,0.00652144,-0.03323906,0.05002044
5/22/07,0.00949685,0.01475970,0.00121585,0.01102728,0.00293542,-0.03492498,0.05518113
5/23/07,0.00949660,0.01475970,0.00121585,0.01055934,-0.00064256,-0.03607855,0.06004801
5/24/07,0.00944440,0.01475970,0.00121585,0.00996845,-0.00427229,-0.03663621,0.06424480
5/25/07,0.00944416,0.01475970,0.00000000,0.00956784,-0.00767600,-0.03663820,0.06811710
5/29/07,0.00952111,0.01475970,0.00000000,0.00903747,-0.01112239,-0.03592968,0.07121005
5/30/07,0.00952087,0.01475970,0.00034368,0.00854179,-0.01440566,-0.03440480,0.07363766
5/31/07,0.00952062,0.01475970,0.00034368,0.00796208,-0.01768257,-0.03235710,0.07532172
6/1/07,0.00944246,0.01475970,0.00034368,0.00736284,-0.02086991,-0.02965740,0.07638273
6/4/07,0.00949367,0.01475970,0.00034368,0.00674293,-0.02393982,-0.02617173,0.07672811
6/5/07,0.00949343,0.01475970,0.00034368,0.00610206,-0.02687679,-0.02232855,0.07672830
6/6/07,0.00949318,0.01475970,0.00034368,0.00552021,-0.02950184,-0.01764977,0.07622490
6/7/07,0.00944100,0.01475970,0.00034368,0.00486320,-0.03195545,-0.01270824,0.07489327
6/8/07,0.00944076,0.01475970,0.00034368,0.00446096,-0.03395484,-0.00758615,0.07375368
6/11/07,0.00949196,0.01475970,0.00034368,0.00404599,-0.03554422,-0.00166719,0.07176195
6/12/07,0.00949172,0.01475970,0.00034368,0.00369148,-0.03691314,0.00408983,0.06975146
6/13/07,0.00949147,0.01475970,0.00034368,0.00339162,-0.03793506,0.01012247,0.06746547
6/14/07,0.00943930,0.01475970,0.00034368,0.00311983,-0.03867182,0.01626228,0.06518652
6/15/07,0.00943906,0.01475970,0.00034368,0.00284827,-0.03904581,0.02206438,0.06256505
6/18/07,0.00949025,0.01475970,0.00034368,0.00253716,-0.03923285,0.02791304,0.06005352
6/19/07,0.00949001,0.01475970,0.00034368,0.00212322,-0.03900186,0.03359163,0.05714621
6/20/07,0.00948976,0.01475970,0.00034368,0.00177898,-0.03849137,0.03925047,0.05379275
6/21/07,0.00943760,0.01475970,0.00034368,0.00129837,-0.03761802,0.04466268,0.05042087
6/22/07,0.00943736,0.01475970,0.00034368,0.00090918,-0.03634434,0.05002044,0.04658893
6/25/07,0.00948854,0.01475970,0.00034368,0.00044380,-0.03481438,0.05518113,0.04244891
6/26/07,0.00948830,0.01475970,0.00034368,-0.00011695,-0.03321353,0.06004801,0.03814012
6/27/07,0.00948806,0.01475970,0.00000000,-0.00051139,-0.03126484,0.06424480,0.03391857
6/28/07,0.00943590,0.01475970,0.00000000,-0.00118451,-0.02945389,0.06811710,0.02972119
6/29/07,0.00943566,0.01475970,0.00020143,-0.00180606,-0.02740050,0.07121005,0.02562319
7/2/07,0.00948684,0.02908434,0.00020143,-0.00243619,-0.02528439,0.07363766,0.02198100
7/3/07,0.00948659,0.01411629,0.00020143,-0.00323838,-0.02327277,0.07532172,0.01829521
7/5/07,0.00951206,0.01411629,0.00020143,-0.00391891,-0.02096872,0.07638273,0.01473410
7/6/07,0.00945991,0.01411629,0.00020143,-0.00475079,-0.01874940,0.07672811,0.01132592
7/9/07,0.00948513,0.01411629,0.00020143,-0.00563119,-0.01647946,0.07672830,0.00798600
7/10/07,0.00948489,0.01411629,0.00020143,-0.00689850,-0.01450424,0.07622490,0.00439234
7/11/07,0.00948464,0.01411629,0.00020143,-0.00811033,-0.01259152,0.07489327,0.00141790
7/12/07,0.00943251,0.01411629,0.00020143,-0.00963077,-0.01091384,0.07375368,-0.00192638
7/13/07,0.00943227,0.01411629,0.00020143,-0.01148961,-0.00960252,0.07176195,-0.00477278
7/16/07,0.00948342,0.01411629,0.00020143,-0.01359125,-0.00859450,0.06975146,-0.00777680
7/17/07,0.00948318,0.01411629,0.00020143,-0.01589316,-0.00775709,0.06746547,-0.01045545
7/18/07,0.00948294,0.01411629,0.00020143,-0.01845868,-0.00717878,0.06518652,-0.01343255
7/19/07,0.00943081,0.01411629,0.00020143,-0.02114082,-0.00685339,0.06256505,-0.01596750
7/20/07,0.00943057,0.01411629,0.00020143,-0.02405292,-0.00684385,0.06005352,-0.01813757
7/23/07,0.00948172,0.01411629,0.00020143,-0.02690832,-0.00692266,0.05714621,-0.02024609
7/24/07,0.00948147,0.01411629,0.00020143,-0.03001126,-0.00742386,0.05379275,-0.02159249
7/25/07,0.00948123,0.01411629,0.00020143,-0.03289788,-0.00793908,0.05042087,-0.02261004
7/26/07,0.00942912,0.01411629,0.00020143,-0.03596846,-0.00874098,0.04658893,-0.02322630
7/27/07,0.00942887,0.01411629,0.00020143,-0.03901629,-0.00969527,0.04244891,-0.02309287
7/30/07,0.00948001,0.01411629,0.00066106,-0.04163782,-0.01033937,0.03814012,-0.02268795
7/31/07,0.00947977,0.01411629,0.00066106,-0.04443496,-0.01127159,0.03391857,-0.02170674
8/1/07,0.00947953,0.01411629,0.00066106,-0.04691578,-0.01201571,0.02972119,-0.02075147
8/2/07,0.00942742,0.01411629,0.00066106,-0.04911350,-0.01255655,0.02562319,-0.01911821
8/3/07,0.00942718,0.01411629,0.00066106,-0.05137683,-0.01341355,0.02198100,-0.01750686
8/6/07,0.00947831,0.01411629,0.00066106,-0.05313015,-0.01391951,0.01829521,-0.01539278
8/7/07,0.00947806,0.01411629,0.00066106,-0.05492345,-0.01461704,0.01473410,-0.01280151
8/8/07,0.00947782,0.01411629,0.00066106,-0.05630196,-0.01524371,0.01132592,-0.00979663
8/9/07,0.00942572,0.01411629,0.00066106,-0.05765478,-0.01600856,0.00798600,-0.00656041
8/10/07,0.00942548,0.01411629,0.00066106,-0.05859322,-0.01662042,0.00439234,-0.00291683
8/13/07,0.00947660,0.01411629,0.00066106,-0.05912537,-0.01701052,0.00141790,0.00072927
8/14/07,0.00947636,0.01411629,0.00066106,-0.05932664,-0.01722375,-0.00192638,0.00464426
8/15/07,0.00947612,0.01411629,0.00066106,-0.05907077,-0.01722210,-0.00477278,0.00867840
8/16/07,0.00942403,0.01411629,0.00066106,-0.05808488,-0.01677335,-0.00777680,0.01273207
8/17/07,0.00942379,0.01411629,0.00066106,-0.05671130,-0.01605470,-0.01045545,0.01674282
8/20/07,0.00947490,0.01411629,0.00066106,-0.05485224,-0.01505478,-0.01343255,0.02080293
8/21/07,0.00947466,0.01411629,0.00066106,-0.05255746,-0.01381803,-0.01596750,0.02465695
8/22/07,0.00947441,0.01411629,0.00066106,-0.04983784,-0.01218541,-0.01813757,0.02795855
8/23/07,0.00942234,0.01411629,0.00066106,-0.04704142,-0.01054324,-0.02024609,0.03102579
8/24/07,0.00942209,0.01411629,0.00066106,-0.04374862,-0.00853016,-0.02159249,0.03359176
8/27/07,0.00947320,0.01411629,0.00000000,-0.04053026,-0.00655086,-0.02261004,0.03544038
8/28/07,0.00947296,0.01411629,0.00000000,-0.03723684,-0.00462576,-0.02322630,0.03690415
8/29/07,0.00947271,0.01411629,0.00000000,-0.03356168,-0.00232308,-0.02309287,0.03760006
8/30/07,0.00942064,0.01411629,0.00006735,-0.03021301,-0.00029538,-0.02268795,0.03768204
8/31/07,0.00942040,0.01411629,0.00006735,-0.02668445,0.00180428,-0.02170674,0.03702153
9/4/07,0.00949716,0.01411629,0.00006735,-0.02319122,0.00408620,-0.02075147,0.03595486
9/5/07,0.00949692,0.01411629,0.00006735,-0.01987808,0.00605802,-0.01911821,0.03387288
9/6/07,0.00949668,0.01411629,0.00006735,-0.01639174,0.00826371,-0.01750686,0.03121175
9/7/07,0.00941871,0.01411629,0.00006735,-0.01302965,0.01055244,-0.01539278,0.02785493
9/10/07,0.00946979,0.01411629,0.00006735,-0.00947461,0.01297167,-0.01280151,0.02373372
9/11/07,0.00946955,0.01411629,0.00006735,-0.00599503,0.01551209,-0.00979663,0.01894864
9/12/07,0.00946931,0.01411629,0.00006735,-0.00245369,0.01817481,-0.00656041,0.01352015
9/13/07,0.00941726,0.01411629,0.00006735,0.00100781,0.02085131,-0.00291683,0.00778667
9/14/07,0.00941702,0.01411629,0.00006735,0.00427153,0.02345277,0.00072927,0.00162206
9/17/07,0.00946809,0.01411629,0.00006735,0.00708114,0.02576836,0.00464426,-0.00454560
9/18/07,0.00946785,0.01411629,0.00006735,0.00966061,0.02793909,0.00867840,-0.01102894
9/19/07,0.00946761,0.01411629,0.00006735,0.01163789,0.02975556,0.01273207,-0.01753418
9/20/07,0.00941557,0.01411629,0.00006735,0.01318352,0.03125300,0.01674282,-0.02399925
9/21/07,0.00941533,0.01411629,0.00006735,0.01440221,0.03240671,0.02080293,-0.03034761
9/24/07,0.00946639,0.01411629,0.00006735,0.01532417,0.03335344,0.02465695,-0.03620523
9/25/07,0.00946615,0.01411629,0.00006735,0.01587256,0.03408050,0.02795855,-0.04168964
9/26/07,0.00946591,0.01411629,0.00006735,0.01654316,0.03472782,0.03102579,-0.04653594
9/27/07,0.00941388,0.01411629,0.00006735,0.01682740,0.03518490,0.03359176,-0.05079824
9/28/07,0.00941364,0.01411629,-0.00024367,0.01694077,0.03542801,0.03544038,-0.05428341
10/1/07,0.00946469,0.02530913,-0.00024367,0.01713694,0.03586917,0.03690415,-0.05695661
10/2/07,0.00946445,0.01103703,-0.00024367,0.01685089,0.03600910,0.03760006,-0.05909619
10/3/07,0.00946421,0.01103703,-0.00024367,0.01664105,0.03608720,0.03768204,-0.06021535
10/4/07,0.00941219,0.01103703,-0.00024367,0.01607036,0.03619454,0.03702153,-0.06071793
10/5/07,0.00941195,0.01103703,-0.00024367,0.01541097,0.03609124,0.03595486,-0.06036419
10/8/07,0.00946299,0.01103703,-0.00024367,0.01434410,0.03577614,0.03387288,-0.05930308
10/9/07,0.00946275,0.01103703,-0.00024367,0.01299098,0.03555252,0.03121175,-0.05724665
10/10/07,0.00946251,0.01103703,-0.00024367,0.01113072,0.03485797,0.02785493,-0.05451486
10/11/07,0.00941050,0.01103703,-0.00024367,0.00892847,0.03401354,0.02373372,-0.05103413
10/12/07,0.00941026,0.01103703,-0.00024367,0.00644131,0.03303613,0.01894864,-0.04685740
10/15/07,0.00946130,0.01103703,-0.00024367,0.00352955,0.03181575,0.01352015,-0.04165656
10/16/07,0.00946105,0.01103703,-0.00024367,0.00042688,0.03061240,0.00778667,-0.03620012
10/17/07,0.00946081,0.01103703,-0.00024367,-0.00281850,0.02931637,0.00162206,-0.02988202
10/18/07,0.00940881,0.01103703,-0.00024367,-0.00602588,0.02826241,-0.00454560,-0.02348715
